signal_id,strategy,symbol,direction,event_ts,event_utc,entry_price,baseline_sl_price,baseline_tp_price,baseline_risk_pct,baseline_reward_pct,baseline_source,parent_check_sl_pct,parent_check_tp_pct,parent_check_match,parent_check_db_id,variant,scale,outcome,outcome_ts,outcome_utc,outcome_reason,candle_source
overheated_confirmed-log-1788092186.863-UNIUSDT-LONG,overheated_confirmed,UNIUSDT,LONG,1788092186.863,2026-08-30T12:16:26.863000+00:00,5.185,4.945666570590223,5.663666858819553,4.615880991509671,9.231761983019359,historical_4h_atr_reconstructed,4.0367130458740865,8.073426091748173,nearest_prior_parent_only,6651,baseline,1.0,WIN,1788243960,2026-09-01T06:26:00+00:00,tp,Gate.io futures 1m
overheated_confirmed-log-1788092186.863-UNIUSDT-LONG,overheated_confirmed,UNIUSDT,LONG,1788092186.863,2026-08-30T12:16:26.863000+00:00,5.185,4.945666570590223,5.663666858819553,4.615880991509671,9.231761983019359,historical_4h_atr_reconstructed,4.0367130458740865,8.073426091748173,nearest_prior_parent_only,6651,narrow-1,0.75,LOSS,1788144780,2026-08-31T02:53:00+00:00,sl,Gate.io futures 1m
overheated_confirmed-log-1788092186.863-UNIUSDT-LONG,overheated_confirmed,UNIUSDT,LONG,1788092186.863,2026-08-30T12:16:26.863000+00:00,5.185,4.945666570590223,5.663666858819553,4.615880991509671,9.231761983019359,historical_4h_atr_reconstructed,4.0367130458740865,8.073426091748173,nearest_prior_parent_only,6651,narrow-2,0.5,WIN,1788112200,2026-08-30T17:50:00+00:00,tp,Gate.io futures 1m
overheated_confirmed-log-1788093038.384-UNIUSDT-LONG,overheated_confirmed,UNIUSDT,LONG,1788093038.384,2026-08-30T12:30:38.384000+00:00,5.2,4.960666570590224,5.678666858819554,4.6025659501880085,9.205131900376033,historical_4h_atr_reconstructed,4.02506868131868,8.05013736263736,nearest_prior_parent_only,6651,baseline,1.0,WIN,1788243960,2026-09-01T06:26:00+00:00,tp,Gate.io futures 1m
overheated_confirmed-log-1788093038.384-UNIUSDT-LONG,overheated_confirmed,UNIUSDT,LONG,1788093038.384,2026-08-30T12:30:38.384000+00:00,5.2,4.960666570590224,5.678666858819554,4.6025659501880085,9.205131900376033,historical_4h_atr_reconstructed,4.02506868131868,8.05013736263736,nearest_prior_parent_only,6651,narrow-1,0.75,LOSS,1788143700,2026-08-31T02:35:00+00:00,sl,Gate.io futures 1m
overheated_confirmed-log-1788093038.384-UNIUSDT-LONG,overheated_confirmed,UNIUSDT,LONG,1788093038.384,2026-08-30T12:30:38.384000+00:00,5.2,4.960666570590224,5.678666858819554,4.6025659501880085,9.205131900376033,historical_4h_atr_reconstructed,4.02506868131868,8.05013736263736,nearest_prior_parent_only,6651,narrow-2,0.5,WIN,1788112260,2026-08-30T17:51:00+00:00,tp,Gate.io futures 1m
ema_cross_confirmed-log-1788096055.382-USUALUSDT-LONG,ema_cross_confirmed,USUALUSDT,LONG,1788096055.382,2026-08-30T13:20:55.382000+00:00,0.01191,0.011364827586206896,0.013000344827586208,4.577434204811956,9.154868409623912,persisted_confirmed,,,,,baseline,1.0,LOSS,1788132180,2026-08-30T23:23:00+00:00,sl,Gate.io futures 1m
ema_cross_confirmed-log-1788096055.382-USUALUSDT-LONG,ema_cross_confirmed,USUALUSDT,LONG,1788096055.382,2026-08-30T13:20:55.382000+00:00,0.01191,0.011364827586206896,0.013000344827586208,4.577434204811956,9.154868409623912,persisted_confirmed,,,,,narrow-1,0.75,LOSS,1788123660,2026-08-30T21:01:00+00:00,sl,Gate.io futures 1m
ema_cross_confirmed-log-1788096055.382-USUALUSDT-LONG,ema_cross_confirmed,USUALUSDT,LONG,1788096055.382,2026-08-30T13:20:55.382000+00:00,0.01191,0.011364827586206896,0.013000344827586208,4.577434204811956,9.154868409623912,persisted_confirmed,,,,,narrow-2,0.5,LOSS,1788121920,2026-08-30T20:32:00+00:00,sl,Gate.io futures 1m
overheated_24h-db-6676,overheated_24h,ZKCUSDT,LONG,1788096377.0,2026-08-30T13:26:17+00:00,0.06162,0.05838803571428571,0.06808392857142857,5.244992349422735,10.48998469884546,persisted_overheated_24h,,,,,baseline,1.0,WIN,1788101700,2026-08-30T14:55:00+00:00,tp,Gate.io futures 1m
overheated_24h-db-6676,overheated_24h,ZKCUSDT,LONG,1788096377.0,2026-08-30T13:26:17+00:00,0.06162,0.05838803571428571,0.06808392857142857,5.244992349422735,10.48998469884546,persisted_overheated_24h,,,,,narrow-1,0.75,WIN,1788100620,2026-08-30T14:37:00+00:00,tp,Gate.io futures 1m
overheated_24h-db-6676,overheated_24h,ZKCUSDT,LONG,1788096377.0,2026-08-30T13:26:17+00:00,0.06162,0.05838803571428571,0.06808392857142857,5.244992349422735,10.48998469884546,persisted_overheated_24h,,,,,narrow-2,0.5,WIN,1788100620,2026-08-30T14:37:00+00:00,tp,Gate.io futures 1m
overheated_24h-db-6677,overheated_24h,CYSUSDT,LONG,1788096381.0,2026-08-30T13:26:21+00:00,0.7938,0.7075017857142857,0.9663964285714285,10.871531152143396,21.74306230428679,persisted_overheated_24h,,,,,baseline,1.0,WIN,1788164100,2026-08-31T08:15:00+00:00,tp,Gate.io futures 1m
overheated_24h-db-6677,overheated_24h,CYSUSDT,LONG,1788096381.0,2026-08-30T13:26:21+00:00,0.7938,0.7075017857142857,0.9663964285714285,10.871531152143396,21.74306230428679,persisted_overheated_24h,,,,,narrow-1,0.75,WIN,1788162000,2026-08-31T07:40:00+00:00,tp,Gate.io futures 1m
overheated_24h-db-6677,overheated_24h,CYSUSDT,LONG,1788096381.0,2026-08-30T13:26:21+00:00,0.7938,0.7075017857142857,0.9663964285714285,10.871531152143396,21.74306230428679,persisted_overheated_24h,,,,,narrow-2,0.5,WIN,1788161700,2026-08-31T07:35:00+00:00,tp,Gate.io futures 1m
overheated_confirmed-log-1788096616.531-牛来USDT-LONG,overheated_confirmed,牛来USDT,LONG,1788096616.531,2026-08-30T13:30:16.531000+00:00,0.1125,0.09520593633972468,0.14708812732055063,15.37250103135584,30.745002062711663,historical_4h_atr_reconstructed,13.092380952380953,26.184761904761896,nearest_prior_parent_only,6668,baseline,1.0,LOSS,1788240480,2026-09-01T05:28:00+00:00,sl,Gate.io futures 1m
overheated_confirmed-log-1788096616.531-牛来USDT-LONG,overheated_confirmed,牛来USDT,LONG,1788096616.531,2026-08-30T13:30:16.531000+00:00,0.1125,0.09520593633972468,0.14708812732055063,15.37250103135584,30.745002062711663,historical_4h_atr_reconstructed,13.092380952380953,26.184761904761896,nearest_prior_parent_only,6668,narrow-1,0.75,WIN,1788106740,2026-08-30T16:19:00+00:00,tp,Gate.io futures 1m
overheated_confirmed-log-1788096616.531-牛来USDT-LONG,overheated_confirmed,牛来USDT,LONG,1788096616.531,2026-08-30T13:30:16.531000+00:00,0.1125,0.09520593633972468,0.14708812732055063,15.37250103135584,30.745002062711663,historical_4h_atr_reconstructed,13.092380952380953,26.184761904761896,nearest_prior_parent_only,6668,narrow-2,0.5,WIN,1788102600,2026-08-30T15:10:00+00:00,tp,Gate.io futures 1m
overheated_confirmed-log-1788097528.418-DOSUSDT-LONG,overheated_confirmed,DOSUSDT,LONG,1788097528.418,2026-08-30T13:45:28.418000+00:00,0.3304,0.3043831654500742,0.38243366909985166,7.874344597435173,15.748689194870346,historical_4h_atr_reconstructed,6.04948547215496,12.09897094430992,nearest_prior_parent_only,6639,baseline,1.0,LOSS,1788124920,2026-08-30T21:22:00+00:00,sl,Gate.io futures 1m
overheated_confirmed-log-1788097528.418-DOSUSDT-LONG,overheated_confirmed,DOSUSDT,LONG,1788097528.418,2026-08-30T13:45:28.418000+00:00,0.3304,0.3043831654500742,0.38243366909985166,7.874344597435173,15.748689194870346,historical_4h_atr_reconstructed,6.04948547215496,12.09897094430992,nearest_prior_parent_only,6639,narrow-1,0.75,LOSS,1788104880,2026-08-30T15:48:00+00:00,sl,Gate.io futures 1m
overheated_confirmed-log-1788097528.418-DOSUSDT-LONG,overheated_confirmed,DOSUSDT,LONG,1788097528.418,2026-08-30T13:45:28.418000+00:00,0.3304,0.3043831654500742,0.38243366909985166,7.874344597435173,15.748689194870346,historical_4h_atr_reconstructed,6.04948547215496,12.09897094430992,nearest_prior_parent_only,6639,narrow-2,0.5,LOSS,1788100440,2026-08-30T14:34:00+00:00,sl,Gate.io futures 1m
overheated_confirmed-log-1788097838.304-DOSUSDT-LONG,overheated_confirmed,DOSUSDT,LONG,1788097838.304,2026-08-30T13:50:38.304000+00:00,0.3304,0.31041250000000004,0.370375,6.04948547215496,12.09897094430992,parent_persisted_reconstructed,6.04948547215496,12.09897094430992,signal_price_within_0.5pct,6639,baseline,1.0,LOSS,1788104880,2026-08-30T15:48:00+00:00,sl,Gate.io futures 1m
overheated_confirmed-log-1788097838.304-DOSUSDT-LONG,overheated_confirmed,DOSUSDT,LONG,1788097838.304,2026-08-30T13:50:38.304000+00:00,0.3304,0.31041250000000004,0.370375,6.04948547215496,12.09897094430992,parent_persisted_reconstructed,6.04948547215496,12.09897094430992,signal_price_within_0.5pct,6639,narrow-1,0.75,LOSS,1788101220,2026-08-30T14:47:00+00:00,sl,Gate.io futures 1m
overheated_confirmed-log-1788097838.304-DOSUSDT-LONG,overheated_confirmed,DOSUSDT,LONG,1788097838.304,2026-08-30T13:50:38.304000+00:00,0.3304,0.31041250000000004,0.370375,6.04948547215496,12.09897094430992,parent_persisted_reconstructed,6.04948547215496,12.09897094430992,signal_price_within_0.5pct,6639,narrow-2,0.5,LOSS,1788100380,2026-08-30T14:33:00+00:00,sl,Gate.io futures 1m
overheated_confirmed-log-1788106759.967-SKRUSDT-LONG,overheated_confirmed,SKRUSDT,LONG,1788106759.967,2026-08-30T16:19:19.967000+00:00,0.0165,0.015376607142857143,0.018746785714285716,6.808441558441561,13.616883116883121,parent_persisted_reconstructed,6.808441558441561,13.616883116883121,signal_price_within_0.5pct,6635,baseline,1.0,WIN,1788114900,2026-08-30T18:35:00+00:00,tp,Gate.io futures 1m
overheated_confirmed-log-1788106759.967-SKRUSDT-LONG,overheated_confirmed,SKRUSDT,LONG,1788106759.967,2026-08-30T16:19:19.967000+00:00,0.0165,0.015376607142857143,0.018746785714285716,6.808441558441561,13.616883116883121,parent_persisted_reconstructed,6.808441558441561,13.616883116883121,signal_price_within_0.5pct,6635,narrow-1,0.75,WIN,1788114780,2026-08-30T18:33:00+00:00,tp,Gate.io futures 1m
overheated_confirmed-log-1788106759.967-SKRUSDT-LONG,overheated_confirmed,SKRUSDT,LONG,1788106759.967,2026-08-30T16:19:19.967000+00:00,0.0165,0.015376607142857143,0.018746785714285716,6.808441558441561,13.616883116883121,parent_persisted_reconstructed,6.808441558441561,13.616883116883121,signal_price_within_0.5pct,6635,narrow-2,0.5,WIN,1788109680,2026-08-30T17:08:00+00:00,tp,Gate.io futures 1m
overheated_24h-db-6714,overheated_24h,TNSRUSDT,LONG,1788107369.0,2026-08-30T16:29:29+00:00,0.04128,0.03980196428571428,0.04423607142857142,3.580512873754158,7.1610257475083,persisted_overheated_24h,,,,,baseline,1.0,WIN,1788111300,2026-08-30T17:35:00+00:00,tp,Gate.io futures 1m
overheated_24h-db-6714,overheated_24h,TNSRUSDT,LONG,1788107369.0,2026-08-30T16:29:29+00:00,0.04128,0.03980196428571428,0.04423607142857142,3.580512873754158,7.1610257475083,persisted_overheated_24h,,,,,narrow-1,0.75,LOSS,1788107940,2026-08-30T16:39:00+00:00,sl,Gate.io futures 1m
overheated_24h-db-6714,overheated_24h,TNSRUSDT,LONG,1788107369.0,2026-08-30T16:29:29+00:00,0.04128,0.03980196428571428,0.04423607142857142,3.580512873754158,7.1610257475083,persisted_overheated_24h,,,,,narrow-2,0.5,LOSS,1788107460,2026-08-30T16:31:00+00:00,sl,Gate.io futures 1m
overheated_24h-db-6715,overheated_24h,LABUSDT,LONG,1788107379.0,2026-08-30T16:29:39+00:00,0.08662,0.0807582142857143,0.09834357142857143,6.7672428010687,13.534485602137417,persisted_overheated_24h,,,,,baseline,1.0,LOSS,1788117600,2026-08-30T19:20:00+00:00,sl,Gate.io futures 1m
overheated_24h-db-6715,overheated_24h,LABUSDT,LONG,1788107379.0,2026-08-30T16:29:39+00:00,0.08662,0.0807582142857143,0.09834357142857143,6.7672428010687,13.534485602137417,persisted_overheated_24h,,,,,narrow-1,0.75,LOSS,1788109260,2026-08-30T17:01:00+00:00,sl,Gate.io futures 1m
overheated_24h-db-6715,overheated_24h,LABUSDT,LONG,1788107379.0,2026-08-30T16:29:39+00:00,0.08662,0.0807582142857143,0.09834357142857143,6.7672428010687,13.534485602137417,persisted_overheated_24h,,,,,narrow-2,0.5,LOSS,1788108900,2026-08-30T16:55:00+00:00,sl,Gate.io futures 1m
overheated_24h-db-6716,overheated_24h,SKRUSDT,LONG,1788107382.0,2026-08-30T16:29:42+00:00,0.016856,0.015439196428571427,0.01968960714285714,8.405336802495091,16.81067360499016,persisted_overheated_24h,,,,,baseline,1.0,WIN,1788115560,2026-08-30T18:46:00+00:00,tp,Gate.io futures 1m
overheated_24h-db-6716,overheated_24h,SKRUSDT,LONG,1788107382.0,2026-08-30T16:29:42+00:00,0.016856,0.015439196428571427,0.01968960714285714,8.405336802495091,16.81067360499016,persisted_overheated_24h,,,,,narrow-1,0.75,WIN,1788115320,2026-08-30T18:42:00+00:00,tp,Gate.io futures 1m
overheated_24h-db-6716,overheated_24h,SKRUSDT,LONG,1788107382.0,2026-08-30T16:29:42+00:00,0.016856,0.015439196428571427,0.01968960714285714,8.405336802495091,16.81067360499016,persisted_overheated_24h,,,,,narrow-2,0.5,WIN,1788114780,2026-08-30T18:33:00+00:00,tp,Gate.io futures 1m
overheated_confirmed-log-1788107420.360-SKRUSDT-LONG,overheated_confirmed,SKRUSDT,LONG,1788107420.36,2026-08-30T16:30:20.360000+00:00,0.01676,0.015343196428571428,0.019593607142857145,8.453481929764752,16.906963859529505,parent_persisted_reconstructed,8.453481929764752,16.906963859529505,signal_price_within_0.5pct,6716,baseline,1.0,WIN,1788115560,2026-08-30T18:46:00+00:00,tp,Gate.io futures 1m
overheated_confirmed-log-1788107420.360-SKRUSDT-LONG,overheated_confirmed,SKRUSDT,LONG,1788107420.36,2026-08-30T16:30:20.360000+00:00,0.01676,0.015343196428571428,0.019593607142857145,8.453481929764752,16.906963859529505,parent_persisted_reconstructed,8.453481929764752,16.906963859529505,signal_price_within_0.5pct,6716,narrow-1,0.75,WIN,1788115020,2026-08-30T18:37:00+00:00,tp,Gate.io futures 1m
overheated_confirmed-log-1788107420.360-SKRUSDT-LONG,overheated_confirmed,SKRUSDT,LONG,1788107420.36,2026-08-30T16:30:20.360000+00:00,0.01676,0.015343196428571428,0.019593607142857145,8.453481929764752,16.906963859529505,parent_persisted_reconstructed,8.453481929764752,16.906963859529505,signal_price_within_0.5pct,6716,narrow-2,0.5,WIN,1788114780,2026-08-30T18:33:00+00:00,tp,Gate.io futures 1m
ema_cross_confirmed-log-1788107485.117-CASHCATUSDT-LONG,ema_cross_confirmed,CASHCATUSDT,LONG,1788107485.117,2026-08-30T16:31:25.117000+00:00,0.22981,0.19144982758620688,0.30653034482758623,16.692124978805584,33.384249957611175,persisted_confirmed,,,,,baseline,1.0,LOSS,1788133740,2026-08-30T23:49:00+00:00,sl,Gate.io futures 1m
ema_cross_confirmed-log-1788107485.117-CASHCATUSDT-LONG,ema_cross_confirmed,CASHCATUSDT,LONG,1788107485.117,2026-08-30T16:31:25.117000+00:00,0.22981,0.19144982758620688,0.30653034482758623,16.692124978805584,33.384249957611175,persisted_confirmed,,,,,narrow-1,0.75,LOSS,1788133680,2026-08-30T23:48:00+00:00,sl,Gate.io futures 1m
ema_cross_confirmed-log-1788107485.117-CASHCATUSDT-LONG,ema_cross_confirmed,CASHCATUSDT,LONG,1788107485.117,2026-08-30T16:31:25.117000+00:00,0.22981,0.19144982758620688,0.30653034482758623,16.692124978805584,33.384249957611175,persisted_confirmed,,,,,narrow-2,0.5,LOSS,1788132240,2026-08-30T23:24:00+00:00,sl,Gate.io futures 1m
overheated_24h-db-6734,overheated_24h,SCRTUSDT,LONG,1788107961.0,2026-08-30T16:39:21+00:00,0.01249,0.011066607142857142,0.015336785714285713,11.396259865034889,22.792519730069763,persisted_overheated_24h,,,,,baseline,1.0,LOSS,1788115620,2026-08-30T18:47:00+00:00,sl,Gate.io futures 1m
overheated_24h-db-6734,overheated_24h,SCRTUSDT,LONG,1788107961.0,2026-08-30T16:39:21+00:00,0.01249,0.011066607142857142,0.015336785714285713,11.396259865034889,22.792519730069763,persisted_overheated_24h,,,,,narrow-1,0.75,LOSS,1788112320,2026-08-30T17:52:00+00:00,sl,Gate.io futures 1m
overheated_24h-db-6734,overheated_24h,SCRTUSDT,LONG,1788107961.0,2026-08-30T16:39:21+00:00,0.01249,0.011066607142857142,0.015336785714285713,11.396259865034889,22.792519730069763,persisted_overheated_24h,,,,,narrow-2,0.5,LOSS,1788109320,2026-08-30T17:02:00+00:00,sl,Gate.io futures 1m
overheated_24h-db-6735,overheated_24h,AUCTIONUSDT,LONG,1788107965.0,2026-08-30T16:39:25+00:00,3.64,3.5125,3.895,3.5027472527472514,7.005494505494503,persisted_overheated_24h,,,,,baseline,1.0,WIN,1788115080,2026-08-30T18:38:00+00:00,tp,Gate.io futures 1m
overheated_24h-db-6735,overheated_24h,AUCTIONUSDT,LONG,1788107965.0,2026-08-30T16:39:25+00:00,3.64,3.5125,3.895,3.5027472527472514,7.005494505494503,persisted_overheated_24h,,,,,narrow-1,0.75,WIN,1788108480,2026-08-30T16:48:00+00:00,tp,Gate.io futures 1m
overheated_24h-db-6735,overheated_24h,AUCTIONUSDT,LONG,1788107965.0,2026-08-30T16:39:25+00:00,3.64,3.5125,3.895,3.5027472527472514,7.005494505494503,persisted_overheated_24h,,,,,narrow-2,0.5,WIN,1788108000,2026-08-30T16:40:00+00:00,tp,Gate.io futures 1m
overheated_confirmed-log-1788108323.029-UNIUSDT-LONG,overheated_confirmed,UNIUSDT,LONG,1788108323.029,2026-08-30T16:45:23.029000+00:00,5.343,5.095047529835065,5.83890494032987,4.640697551280837,9.281395102561675,historical_4h_atr_reconstructed,3.917341782305285,7.83468356461057,nearest_prior_parent_only,6651,baseline,1.0,LOSS,1788132540,2026-08-30T23:29:00+00:00,sl,Gate.io futures 1m
overheated_confirmed-log-1788108323.029-UNIUSDT-LONG,overheated_confirmed,UNIUSDT,LONG,1788108323.029,2026-08-30T16:45:23.029000+00:00,5.343,5.095047529835065,5.83890494032987,4.640697551280837,9.281395102561675,historical_4h_atr_reconstructed,3.917341782305285,7.83468356461057,nearest_prior_parent_only,6651,narrow-1,0.75,LOSS,1788132180,2026-08-30T23:23:00+00:00,sl,Gate.io futures 1m
overheated_confirmed-log-1788108323.029-UNIUSDT-LONG,overheated_confirmed,UNIUSDT,LONG,1788108323.029,2026-08-30T16:45:23.029000+00:00,5.343,5.095047529835065,5.83890494032987,4.640697551280837,9.281395102561675,historical_4h_atr_reconstructed,3.917341782305285,7.83468356461057,nearest_prior_parent_only,6651,narrow-2,0.5,LOSS,1788130860,2026-08-30T23:01:00+00:00,sl,Gate.io futures 1m
overheated_confirmed-log-1788108328.696-SCRTUSDT-LONG,overheated_confirmed,SCRTUSDT,LONG,1788108328.696,2026-08-30T16:45:28.696000+00:00,0.01232,0.010896607142857142,0.015166785714285714,11.553513450834881,23.107026901669762,persisted_confirmed,,,,,baseline,1.0,LOSS,1788116640,2026-08-30T19:04:00+00:00,sl,Gate.io futures 1m
overheated_confirmed-log-1788108328.696-SCRTUSDT-LONG,overheated_confirmed,SCRTUSDT,LONG,1788108328.696,2026-08-30T16:45:28.696000+00:00,0.01232,0.010896607142857142,0.015166785714285714,11.553513450834881,23.107026901669762,persisted_confirmed,,,,,narrow-1,0.75,LOSS,1788112320,2026-08-30T17:52:00+00:00,sl,Gate.io futures 1m
overheated_confirmed-log-1788108328.696-SCRTUSDT-LONG,overheated_confirmed,SCRTUSDT,LONG,1788108328.696,2026-08-30T16:45:28.696000+00:00,0.01232,0.010896607142857142,0.015166785714285714,11.553513450834881,23.107026901669762,persisted_confirmed,,,,,narrow-2,0.5,LOSS,1788112320,2026-08-30T17:52:00+00:00,sl,Gate.io futures 1m
overheated_confirmed-log-1788108329.743-AUCTIONUSDT-LONG,overheated_confirmed,AUCTIONUSDT,LONG,1788108329.743,2026-08-30T16:45:29.743000+00:00,3.798,3.6705,4.053,3.357030015797787,6.714060031595574,persisted_confirmed,,,,,baseline,1.0,WIN,1788115500,2026-08-30T18:45:00+00:00,tp,Gate.io futures 1m
overheated_confirmed-log-1788108329.743-AUCTIONUSDT-LONG,overheated_confirmed,AUCTIONUSDT,LONG,1788108329.743,2026-08-30T16:45:29.743000+00:00,3.798,3.6705,4.053,3.357030015797787,6.714060031595574,persisted_confirmed,,,,,narrow-1,0.75,WIN,1788115260,2026-08-30T18:41:00+00:00,tp,Gate.io futures 1m
overheated_confirmed-log-1788108329.743-AUCTIONUSDT-LONG,overheated_confirmed,AUCTIONUSDT,LONG,1788108329.743,2026-08-30T16:45:29.743000+00:00,3.798,3.6705,4.053,3.357030015797787,6.714060031595574,persisted_confirmed,,,,,narrow-2,0.5,WIN,1788115140,2026-08-30T18:39:00+00:00,tp,Gate.io futures 1m
overheated_24h-db-6740,overheated_24h,牛来USDT,LONG,1788108569.0,2026-08-30T16:49:29+00:00,0.12852,0.11212982142857142,0.16130035714285712,12.753017873816198,25.50603574763237,persisted_overheated_24h,,,,,baseline,1.0,LOSS,1788123900,2026-08-30T21:05:00+00:00,sl,Gate.io futures 1m
overheated_24h-db-6740,overheated_24h,牛来USDT,LONG,1788108569.0,2026-08-30T16:49:29+00:00,0.12852,0.11212982142857142,0.16130035714285712,12.753017873816198,25.50603574763237,persisted_overheated_24h,,,,,narrow-1,0.75,LOSS,1788118980,2026-08-30T19:43:00+00:00,sl,Gate.io futures 1m
overheated_24h-db-6740,overheated_24h,牛来USDT,LONG,1788108569.0,2026-08-30T16:49:29+00:00,0.12852,0.11212982142857142,0.16130035714285712,12.753017873816198,25.50603574763237,persisted_overheated_24h,,,,,narrow-2,0.5,LOSS,1788108600,2026-08-30T16:50:00+00:00,sl,Gate.io futures 1m
overheated_24h-db-6745,overheated_24h,HNTUSDT,LONG,1788109467.0,2026-08-30T17:04:27+00:00,0.8947,0.8123339285714286,1.059432142857143,9.205998818438744,18.411997636877487,persisted_overheated_24h,,,,,baseline,1.0,LOSS,1788110520,2026-08-30T17:22:00+00:00,sl,Gate.io futures 1m
overheated_24h-db-6745,overheated_24h,HNTUSDT,LONG,1788109467.0,2026-08-30T17:04:27+00:00,0.8947,0.8123339285714286,1.059432142857143,9.205998818438744,18.411997636877487,persisted_overheated_24h,,,,,narrow-1,0.75,LOSS,1788110520,2026-08-30T17:22:00+00:00,sl,Gate.io futures 1m
overheated_24h-db-6745,overheated_24h,HNTUSDT,LONG,1788109467.0,2026-08-30T17:04:27+00:00,0.8947,0.8123339285714286,1.059432142857143,9.205998818438744,18.411997636877487,persisted_overheated_24h,,,,,narrow-2,0.5,LOSS,1788110220,2026-08-30T17:17:00+00:00,sl,Gate.io futures 1m
overheated_24h-db-6764,overheated_24h,ZORAUSDT,LONG,1788110370.0,2026-08-30T17:19:30+00:00,0.00699,0.006606428571428571,0.0077571428571428565,5.487431023911709,10.974862047823418,persisted_overheated_24h,,,,,baseline,1.0,WIN,1788122940,2026-08-30T20:49:00+00:00,tp,Gate.io futures 1m
overheated_24h-db-6764,overheated_24h,ZORAUSDT,LONG,1788110370.0,2026-08-30T17:19:30+00:00,0.00699,0.006606428571428571,0.0077571428571428565,5.487431023911709,10.974862047823418,persisted_overheated_24h,,,,,narrow-1,0.75,WIN,1788121680,2026-08-30T20:28:00+00:00,tp,Gate.io futures 1m
overheated_24h-db-6764,overheated_24h,ZORAUSDT,LONG,1788110370.0,2026-08-30T17:19:30+00:00,0.00699,0.006606428571428571,0.0077571428571428565,5.487431023911709,10.974862047823418,persisted_overheated_24h,,,,,narrow-2,0.5,WIN,1788120480,2026-08-30T20:08:00+00:00,tp,Gate.io futures 1m
overheated_confirmed-log-1788111023.710-CYSUSDT-LONG,overheated_confirmed,CYSUSDT,LONG,1788111023.71,2026-08-30T17:30:23.710000+00:00,0.8149,0.7286017857142857,0.9874964285714285,10.59003734025209,21.18007468050418,persisted_confirmed,,,,,baseline,1.0,WIN,1788166260,2026-08-31T08:51:00+00:00,tp,Gate.io futures 1m
overheated_confirmed-log-1788111023.710-CYSUSDT-LONG,overheated_confirmed,CYSUSDT,LONG,1788111023.71,2026-08-30T17:30:23.710000+00:00,0.8149,0.7286017857142857,0.9874964285714285,10.59003734025209,21.18007468050418,persisted_confirmed,,,,,narrow-1,0.75,WIN,1788164100,2026-08-31T08:15:00+00:00,tp,Gate.io futures 1m
overheated_confirmed-log-1788111023.710-CYSUSDT-LONG,overheated_confirmed,CYSUSDT,LONG,1788111023.71,2026-08-30T17:30:23.710000+00:00,0.8149,0.7286017857142857,0.9874964285714285,10.59003734025209,21.18007468050418,persisted_confirmed,,,,,narrow-2,0.5,WIN,1788161820,2026-08-31T07:37:00+00:00,tp,Gate.io futures 1m
overheated_confirmed-log-1788111027.369-TNSRUSDT-LONG,overheated_confirmed,TNSRUSDT,LONG,1788111027.369,2026-08-30T17:30:27.369000+00:00,0.04251,0.04103196428571428,0.04546607142857143,3.4769129952616247,6.953825990523249,persisted_confirmed,,,,,baseline,1.0,LOSS,1788118680,2026-08-30T19:38:00+00:00,sl,Gate.io futures 1m
overheated_confirmed-log-1788111027.369-TNSRUSDT-LONG,overheated_confirmed,TNSRUSDT,LONG,1788111027.369,2026-08-30T17:30:27.369000+00:00,0.04251,0.04103196428571428,0.04546607142857143,3.4769129952616247,6.953825990523249,persisted_confirmed,,,,,narrow-1,0.75,WIN,1788111300,2026-08-30T17:35:00+00:00,tp,Gate.io futures 1m
overheated_confirmed-log-1788111027.369-TNSRUSDT-LONG,overheated_confirmed,TNSRUSDT,LONG,1788111027.369,2026-08-30T17:30:27.369000+00:00,0.04251,0.04103196428571428,0.04546607142857143,3.4769129952616247,6.953825990523249,persisted_confirmed,,,,,narrow-2,0.5,WIN,1788111120,2026-08-30T17:32:00+00:00,tp,Gate.io futures 1m
ema_cross_confirmed-log-1788117147.082-COLLECTUSDT-LONG,ema_cross_confirmed,COLLECTUSDT,LONG,1788117147.082,2026-08-30T19:12:27.082000+00:00,0.08561,0.07625672413793104,0.10431655172413794,10.925447800571154,21.85089560114231,persisted_confirmed,,,,,baseline,1.0,LOSS,1788130140,2026-08-30T22:49:00+00:00,sl,Gate.io futures 1m
ema_cross_confirmed-log-1788117147.082-COLLECTUSDT-LONG,ema_cross_confirmed,COLLECTUSDT,LONG,1788117147.082,2026-08-30T19:12:27.082000+00:00,0.08561,0.07625672413793104,0.10431655172413794,10.925447800571154,21.85089560114231,persisted_confirmed,,,,,narrow-1,0.75,LOSS,1788124740,2026-08-30T21:19:00+00:00,sl,Gate.io futures 1m
ema_cross_confirmed-log-1788117147.082-COLLECTUSDT-LONG,ema_cross_confirmed,COLLECTUSDT,LONG,1788117147.082,2026-08-30T19:12:27.082000+00:00,0.08561,0.07625672413793104,0.10431655172413794,10.925447800571154,21.85089560114231,persisted_confirmed,,,,,narrow-2,0.5,LOSS,1788124260,2026-08-30T21:11:00+00:00,sl,Gate.io futures 1m
overheated_24h-db-6792,overheated_24h,UNIUSDT,LONG,1788117758.0,2026-08-30T19:22:38+00:00,5.42,5.194571428571429,5.870857142857143,4.159198734844486,8.318397469688986,persisted_overheated_24h,,,,,baseline,1.0,LOSS,1788131820,2026-08-30T23:17:00+00:00,sl,Gate.io futures 1m
