id,ts_open,ts_open_utc,symbol,direction,alert_type,entry_price,sl_price,tp_price,outcome,exit_ts,exit_ts_utc,r,reason,opposite_within_60m,opposite_ts,opposite_alert_type,range_24h_pct,range_bucket,status_existing,ts_close_existing,exit_price_existing
2902,1787217079,2026-08-20T09:11:19+00:00,CCUSDT,LONG,overheated_24h,0.10449,0.10115839285714286,0.11115321428571427,sl_first,1787251500,2026-08-20T18:45:00+00:00,-1.0,stop_touch,no,,,16.5402,below_50%,sl,1787250970,0.10115839285714286
2903,1787217112,2026-08-20T09:11:52+00:00,LITUSDT,LONG,overheated_early,2.875,2.757892857142857,3.1092142857142857,sl_first,1787227200,2026-08-20T12:00:00+00:00,-1.0,stop_touch,no,,,31.2004,below_50%,sl,1787226951,2.757892857142857
2904,1787217256,2026-08-20T09:14:16+00:00,牛来USDT,LONG,overheated_24h,0.06583,0.05427727272727272,0.08893545454545455,sl_first,1787259600,2026-08-20T21:00:00+00:00,-1.0,stop_touch,no,,,94.8457,at_or_above_50%,sl,1787259033,0.05427727272727272
3075,1787217257,2026-08-20T09:14:17+00:00,牛来USDT,LONG,overheated_confirmed,0.06583,0.06583,0.06583,ambiguous,1787217300,2026-08-20T09:15:00+00:00,nan,both_barriers_same_candle,no,,,94.8457,at_or_above_50%,ttl_expired,,
2905,1787217269,2026-08-20T09:14:29+00:00,ORDIUSDT,LONG,overheated_24h,3.961,3.856160714285714,4.170678571428571,tp_first,1787220900,2026-08-20T10:15:00+00:00,1.9999999999999958,target_touch,no,,,16.7013,below_50%,tp,1787220445,4.170678571428571
2906,1787217286,2026-08-20T09:14:46+00:00,XRPUSDT,LONG,overheated_24h,1.1584,1.1381875000000001,1.198825,tp_first,1787232600,2026-08-20T13:30:00+00:00,2.0,target_touch,no,,,15.2358,below_50%,tp,1787232103,1.2008
2907,1787217304,2026-08-20T09:15:04+00:00,JCTUSDT,LONG,overheated_24h,0.002249,0.0019625535714285717,0.0028218928571428574,sl_first,1787230800,2026-08-20T13:00:00+00:00,-1.0,stop_touch,no,,,35.8039,below_50%,sl,1787230187,0.0019625535714285717
3076,1787217305,2026-08-20T09:15:05+00:00,JCTUSDT,LONG,overheated_confirmed,0.002249,0.002249,0.002249,ambiguous,1787218200,2026-08-20T09:30:00+00:00,nan,both_barriers_same_candle,no,,,35.8039,below_50%,ttl_expired,,
2908,1787217312,2026-08-20T09:15:12+00:00,MOODENGUSDT,LONG,overheated_24h,0.04047,0.039401785714285716,0.04260642857142857,tp_first,1787238000,2026-08-20T15:00:00+00:00,2.0000000000000067,target_touch,no,,,15.8526,below_50%,tp,1787237950,0.04260642857142857
2909,1787217327,2026-08-20T09:15:27+00:00,CCUSDT,LONG,overheated_confirmed,0.1045,0.10116839285714285,0.11116321428571428,sl_first,1787251500,2026-08-20T18:45:00+00:00,-1.0,stop_touch,no,,,16.5515,below_50%,sl,1787250970,0.10116839285714285
2910,1787217329,2026-08-20T09:15:29+00:00,XRPUSDT,LONG,overheated_confirmed,1.1612,1.1409875,1.201625,tp_first,1787232600,2026-08-20T13:30:00+00:00,2.0,target_touch,no,,,16.0136,below_50%,tp,1787232103,1.201625
2911,1787217389,2026-08-20T09:16:29+00:00,JCTUSDT,LONG,overheated_confirmed,0.002222,0.0019355535714285714,0.0027948928571428573,sl_first,1787233500,2026-08-20T13:45:00+00:00,-1.0,stop_touch,no,,,35.8039,below_50%,sl,1787232884,0.0019355535714285714
2912,1787217396,2026-08-20T09:16:36+00:00,FORMUSDT,LONG,overheated_24h,0.234,0.22745357142857145,0.24709285714285714,tp_first,1787218200,2026-08-20T09:30:00+00:00,2.0,target_touch,no,,,18.2088,below_50%,tp,1787217534,0.24709285714285714
2913,1787217423,2026-08-20T09:17:03+00:00,牛来USDT,SHORT,pump_24h_fade,0.06583,0.0737296,0.0500308,sl_first,1787289300,2026-08-21T05:15:00+00:00,-1.0,stop_touch,yes,1787217257,overheated_confirmed,115.1235,at_or_above_50%,sl,1787297822,0.0737296
2914,1787217423,2026-08-20T09:17:03+00:00,BIOUSDT,SHORT,pump_24h_fade,0.03328,0.0372736,0.025292799999999997,unresolved,1787304600,2026-08-21T09:30:00+00:00,0.39563301282051233,window_close,no,,,35.8035,below_50%,open,,
2915,1787217424,2026-08-20T09:17:04+00:00,BOMEUSDT,SHORT,pump_24h_fade,0.0011485,0.00128632,0.00087286,sl_first,1787225400,2026-08-20T11:30:00+00:00,-1.0,stop_touch,no,,,58.1913,at_or_above_50%,sl,1787225033,0.00128632
2916,1787217450,2026-08-20T09:17:30+00:00,FORMUSDT,LONG,overheated_confirmed,0.237,0.23045357142857142,0.2500928571428571,tp_first,1787218200,2026-08-20T09:30:00+00:00,2.0,target_touch,no,,,18.2088,below_50%,tp,1787217980,0.2500928571428571
2917,1787217474,2026-08-20T09:17:54+00:00,牛来USDT,SHORT,pump_fade_confirmed,0.06101,0.06833120000000001,0.0463676,sl_first,1787221800,2026-08-20T10:30:00+00:00,-1.0,stop_touch,yes,1787217257,overheated_confirmed,115.1235,at_or_above_50%,sl,1787221675,0.06838
2918,1787218027,2026-08-20T09:27:07+00:00,COREUSDT,LONG,bb_squeeze,0.02219,0.02186732673267327,0.022835346534653467,tp_first,1787240700,2026-08-20T15:45:00+00:00,2.0,target_touch,no,,,8.6999,below_50%,tp,1787240314,0.02304
2919,1787218135,2026-08-20T09:28:55+00:00,AIAUSDT,LONG,bb_squeeze,0.07032,0.06964554455445544,0.07166891089108911,tp_first,1787224500,2026-08-20T11:15:00+00:00,2.0000000000000204,target_touch,no,,,2.6645,below_50%,tp,1787224015,0.07166891089108911
2920,1787218202,2026-08-20T09:30:02+00:00,SKYAIUSDT,LONG,ema_cross_confirmed,0.07428,0.06589344827586208,0.09105310344827584,unresolved,1787305500,2026-08-21T09:45:00+00:00,-0.04054109617203162,window_close,no,,,33.1232,below_50%,open,,
2921,1787218254,2026-08-20T09:30:54+00:00,BIOUSDT,SHORT,pump_fade_confirmed,0.03328,0.0372736,0.025292799999999997,unresolved,1787305500,2026-08-21T09:45:00+00:00,0.2629206730769219,window_close,no,,,36.0451,below_50%,open,,
2922,1787218257,2026-08-20T09:30:57+00:00,MAGMAUSDT,LONG,overheated_confirmed,0.25039,0.23601250000000001,0.279145,sl_first,1787224500,2026-08-20T11:15:00+00:00,-1.0,stop_touch,no,,,47.3276,below_50%,sl,1787224196,0.23598
2923,1787218530,2026-08-20T09:35:30+00:00,牛来USDT,SHORT,high_rejection_short,0.06583,0.0710964,0.05529719999999999,sl_first,1787223600,2026-08-20T11:00:00+00:00,-1.0,stop_touch,yes,1787217257,overheated_confirmed,115.1235,at_or_above_50%,sl,1787223057,0.0710964
2924,1787218564,2026-08-20T09:36:04+00:00,ACEUSDT,LONG,low_rejection_long,0.1849,0.17763571428571429,0.19942857142857146,tp_first,1787219100,2026-08-20T09:45:00+00:00,2.0,target_touch,no,,,32.5868,below_50%,tp,1787218611,0.19942857142857146
2925,1787219112,2026-08-20T09:45:12+00:00,MOODENGUSDT,LONG,overheated_confirmed,0.04082,0.03975178571428572,0.04295642857142857,tp_first,1787244300,2026-08-20T16:45:00+00:00,2.0,target_touch,no,,,16.4954,below_50%,tp,1787243942,0.04296
2926,1787219121,2026-08-20T09:45:21+00:00,MAGMAUSDT,LONG,overheated_24h,0.25619,0.2404667857142857,0.28763642857142857,sl_first,1787223600,2026-08-20T11:00:00+00:00,-1.0,stop_touch,no,,,53.7344,at_or_above_50%,sl,1787222997,0.23841
3097,1787219122,2026-08-20T09:45:22+00:00,MAGMAUSDT,LONG,overheated_confirmed,0.25619,0.25619,0.25619,ambiguous,1787220000,2026-08-20T10:00:00+00:00,nan,both_barriers_same_candle,no,,,53.7344,at_or_above_50%,ttl_expired,,
2927,1787219172,2026-08-20T09:46:12+00:00,USELESSUSDT,LONG,overheated_confirmed,0.0487,0.04603642857142857,0.054027142857142864,tp_first,1787299200,2026-08-21T08:00:00+00:00,2.0,target_touch,no,,,35.5703,below_50%,tp,1787298871,0.0543
2928,1787219174,2026-08-20T09:46:14+00:00,SPKUSDT,LONG,ema_cross_confirmed,0.01476,0.014401551724137932,0.015476896551724137,tp_first,1787258700,2026-08-20T20:45:00+00:00,2.0,target_touch,no,,,14.0445,below_50%,tp,1787258614,0.01549
2929,1787219474,2026-08-20T09:51:14+00:00,ENAUSDT,LONG,overheated_24h,0.09749,0.09465767857142857,0.10315464285714285,tp_first,1787246100,2026-08-20T17:15:00+00:00,2.0,target_touch,no,,,16.6965,below_50%,tp,1787245384,0.10325
3098,1787219474,2026-08-20T09:51:14+00:00,ENAUSDT,LONG,overheated_confirmed,0.09749,0.09749,0.09749,sl_first,1787220000,2026-08-20T10:00:00+00:00,nan,stop_touch,no,,,16.6965,below_50%,ttl_expired,,
2930,1787220008,2026-08-20T10:00:08+00:00,AVAAIUSDT,LONG,ema_cross_confirmed,0.017606,0.01619253448275862,0.01901946551724138,tp_first,1787237100,2026-08-20T14:45:00+00:00,1.0,target_touch,no,,,42.3053,below_50%,tp,1787237174,0.01901946551724138
2931,1787220056,2026-08-20T10:00:56+00:00,AKEUSDT,LONG,bb_squeeze,0.0088437,0.008407855445544553,0.00971538910891089,sl_first,1787231700,2026-08-20T13:15:00+00:00,-1.0,stop_touch,no,,,12.1643,below_50%,sl,1787231603,0.0083786
2932,1787220104,2026-08-20T10:01:44+00:00,SPCXUSDT,SHORT,bb_squeeze,137.65,138.8708910891089,135.2082178217822,tp_first,1787234400,2026-08-20T14:00:00+00:00,2.0,target_touch,no,,,6.3089,below_50%,tp,1787233659,135.2082178217822
2933,1787220112,2026-08-20T10:01:52+00:00,ROBOUSDT,LONG,bb_squeeze,0.01323,0.01294851485148515,0.013792970297029703,tp_first,1787228100,2026-08-20T12:15:00+00:00,2.0,target_touch,no,,,4.5597,below_50%,tp,1787227497,0.01382
2934,1787220207,2026-08-20T10:03:27+00:00,BSBUSDT,LONG,bb_squeeze,0.12787,0.1247809900990099,0.13404801980198022,sl_first,1787222700,2026-08-20T10:45:00+00:00,-1.0,stop_touch,no,,,7.691,below_50%,sl,1787222156,0.12474
2935,1787220216,2026-08-20T10:03:36+00:00,4USDT,LONG,bb_squeeze,0.011567,0.011355811881188118,0.01198937623762376,sl_first,1787224500,2026-08-20T11:15:00+00:00,-1.0,stop_touch,no,,,9.9915,below_50%,sl,1787224015,0.011355
2936,1787220274,2026-08-20T10:04:34+00:00,QUSDT,SHORT,bb_squeeze,0.0205,0.02105093069306931,0.019398138613861388,sl_first,1787243400,2026-08-20T16:30:00+00:00,-1.0,stop_touch,no,,,4.9188,below_50%,sl,1787242921,0.021206
2937,1787220278,2026-08-20T10:04:38+00:00,ACEUSDT,LONG,bb_squeeze,0.2104,0.1979960396039604,0.2352079207920792,sl_first,1787221800,2026-08-20T10:30:00+00:00,-1.0,stop_touch,no,,,32.5868,below_50%,sl,1787221138,0.1979960396039604
2938,1787220288,2026-08-20T10:04:48+00:00,SWARMSUSDT,LONG,bb_squeeze,0.008618,0.008478831683168318,0.008896336633663366,tp_first,1787224500,2026-08-20T11:15:00+00:00,2.0,target_touch,no,,,8.8833,below_50%,tp,1787223835,0.008896336633663366
2939,1787220630,2026-08-20T10:10:30+00:00,METUSDT,SHORT,high_rejection_short,0.2163,0.22388571428571427,0.20112857142857143,sl_first,1787275800,2026-08-21T01:30:00+00:00,-1.0,stop_touch,no,,,35.2976,below_50%,sl,1787290361,0.2252
2940,1787220927,2026-08-20T10:15:27+00:00,ORDIUSDT,LONG,overheated_confirmed,4.238,4.133160714285715,4.447678571428571,sl_first,1787229900,2026-08-20T12:45:00+00:00,-1.0,stop_touch,no,,,26.9539,below_50%,sl,1787229586,4.133160714285715
2941,1787221297,2026-08-20T10:21:37+00:00,HYPEUSDT,LONG,overheated_early,73.594,71.27858928571428,78.22482142857142,sl_first,1787229000,2026-08-20T12:30:00+00:00,-1.0,stop_touch,no,,,28.1223,below_50%,sl,1787228484,71.27858928571428
2942,1787221314,2026-08-20T10:21:54+00:00,ETHUSDT,LONG,overheated_early,2290.97,2243.9508928571427,2385.008214285714,tp_first,1787296500,2026-08-21T07:15:00+00:00,2.0,target_touch,no,,,21.9796,below_50%,tp,1787296529,2385.008214285714
2943,1787221343,2026-08-20T10:22:23+00:00,ENAUSDT,LONG,overheated_early,0.09782,0.09498767857142858,0.10348464285714287,tp_first,1787246100,2026-08-20T17:15:00+00:00,2.000000000000005,target_touch,no,,,17.3061,below_50%,tp,1787245474,0.10367
2944,1787221423,2026-08-20T10:23:43+00:00,PYTHUSDT,LONG,overheated_24h,0.04425,0.04304517857142857,0.04665964285714286,tp_first,1787290200,2026-08-21T05:30:00+00:00,2.0,target_touch,no,,,16.82,below_50%,tp,1787290411,0.04668
3118,1787221423,2026-08-20T10:23:43+00:00,PYTHUSDT,LONG,overheated_confirmed,0.04425,0.04425,0.04425,ambiguous,1787221800,2026-08-20T10:30:00+00:00,nan,both_barriers_same_candle,no,,,16.82,below_50%,ttl_expired,,
2945,1787221434,2026-08-20T10:23:54+00:00,EDGEXUSDT,LONG,overheated_early,0.3424,0.3263553571428571,0.3744892857142857,sl_first,1787226300,2026-08-20T11:45:00+00:00,-1.0,stop_touch,no,,,31.9759,below_50%,sl,1787226116,0.3263553571428571
2946,1787221438,2026-08-20T10:23:58+00:00,JCTUSDT,LONG,overheated_early,0.002071,0.0017845535714285713,0.0026438928571428572,unresolved,1787308200,2026-08-21T10:30:00+00:00,-0.010473162521039709,window_close,no,,,35.8039,below_50%,open,,
2947,1787221493,2026-08-20T10:24:53+00:00,XRPUSDT,LONG,overheated_early,1.1612,1.1409875,1.201625,tp_first,1787232600,2026-08-20T13:30:00+00:00,2.0,target_touch,no,,,16.0136,below_50%,tp,1787232103,1.201625
2948,1787221527,2026-08-20T10:25:27+00:00,TURBOUSDT,LONG,overheated_24h,0.0008785,0.000860725,0.00091405,tp_first,1787240700,2026-08-20T15:45:00+00:00,1.999999999999994,target_touch,no,,,14.6789,below_50%,tp,1787240134,0.0009146
2949,1787221571,2026-08-20T10:26:11+00:00,SUSDT,LONG,overheated_24h,0.02449,0.023861607142857143,0.025746785714285715,tp_first,1787300100,2026-08-21T08:15:00+00:00,1.9999999999999944,target_touch,no,,,16.8167,below_50%,tp,1787299444,0.02579
2950,1787221611,2026-08-20T10:26:51+00:00,USELESSUSDT,SHORT,pump_24h_fade,0.04842,0.0542304,0.0367992,sl_first,1787299200,2026-08-21T08:00:00+00:00,-1.0,stop_touch,yes,1787219172,overheated_confirmed,35.5194,below_50%,sl,1787298871,0.0543
3120,1787221611,2026-08-20T10:26:51+00:00,USELESSUSDT,SHORT,pump_fade_confirmed,0.04842,0.04842,0.04842,ambiguous,1787221800,2026-08-20T10:30:00+00:00,nan,both_barriers_same_candle,yes,1787219172,overheated_confirmed,35.5194,below_50%,ttl_expired,,
2951,1787222472,2026-08-20T10:41:12+00:00,ILVUSDT,LONG,ema_cross,3.149,3.0932758620689653,3.260448275862069,tp_first,1787243400,2026-08-20T16:30:00+00:00,1.999999999999992,target_touch,no,,,10.3352,below_50%,tp,1787243405,3.261
3128,1787222473,2026-08-20T10:41:13+00:00,ILVUSDT,LONG,ema_cross_confirmed,3.149,3.149,3.149,tp_first,1787222700,2026-08-20T10:45:00+00:00,nan,target_touch,no,,,10.3352,below_50%,ttl_expired,,
2953,1787222730,2026-08-20T10:45:30+00:00,ENAUSDT,LONG,overheated_confirmed,0.09943,0.09659767857142858,0.10509464285714286,tp_first,1787247000,2026-08-20T17:30:00+00:00,2.0,target_touch,no,,,19.0869,below_50%,tp,1787246346,0.10532
2954,1787223430,2026-08-20T10:57:10+00:00,ARBUSDT,LONG,overheated_early,0.08875,0.08625142857142856,0.09374714285714285,tp_first,1787298300,2026-08-21T07:45:00+00:00,1.9999999999999944,target_touch,no,,,17.892,below_50%,tp,1787298216,0.09379
2955,1787223470,2026-08-20T10:57:50+00:00,WIFUSDT,LONG,overheated_24h,0.1568,0.15329107142857143,0.16381785714285713,tp_first,1787247000,2026-08-20T17:30:00+00:00,2.0,target_touch,no,,,15.3338,below_50%,tp,1787246974,0.16381785714285713
2966,1787224402,2026-08-20T11:13:22+00:00,BMTUSDT,LONG,bb_squeeze,0.0173,0.01686217821782178,0.018175643564356435,sl_first,1787224500,2026-08-20T11:15:00+00:00,-1.0,stop_touch,no,,,14.3137,below_50%,sl,1787224497,0.01686217821782178
2967,1787224517,2026-08-20T11:15:17+00:00,ETHFIUSDT,LONG,overheated_confirmed,0.5823,0.5575821428571429,0.6317357142857143,sl_first,1787227200,2026-08-20T12:00:00+00:00,-1.0,stop_touch,no,,,20.8755,below_50%,sl,1787226951,0.5542
2970,1787225080,2026-08-20T11:24:40+00:00,RATSUSDT,LONG,range_breakout_long,4.488e-05,4.03821e-05,5.387579999999999e-05,sl_first,1787292900,2026-08-21T06:15:00+00:00,-1.0,stop_touch,no,,,13.807,below_50%,sl,1787292667,4.03821e-05
2971,1787225459,2026-08-20T11:30:59+00:00,BOMEUSDT,LONG,overheated_confirmed,0.0012942,0.0012280874999999998,0.00139336875,sl_first,1787229000,2026-08-20T12:30:00+00:00,-1.0,stop_touch,no,,,74.9067,at_or_above_50%,sl,1787228423,0.0012280874999999998
2972,1787225490,2026-08-20T11:31:30+00:00,METUSDT,LONG,overheated_early,0.2085,0.20002499999999998,0.22544999999999998,tp_first,1787289300,2026-08-21T05:15:00+00:00,1.9999999999999967,target_touch,no,,,34.6628,below_50%,tp,1787302569,0.22544999999999998
2973,1787225505,2026-08-20T11:31:45+00:00,BRETTUSDT,LONG,overheated_early,0.004405,0.004267053571428572,0.004680892857142857,tp_first,1787228100,2026-08-20T12:15:00+00:00,2.000000000000006,target_touch,no,,,20.6051,below_50%,tp,1787227614,0.0047
2974,1787225510,2026-08-20T11:31:50+00:00,ETHFIUSDT,LONG,overheated_early,0.5633,0.5385821428571429,0.6127357142857143,sl_first,1787229000,2026-08-20T12:30:00+00:00,-1.0,stop_touch,no,,,20.8755,below_50%,sl,1787228305,0.5385821428571429
2975,1787225555,2026-08-20T11:32:35+00:00,MEGAUSDT,LONG,overheated_early,0.03707,0.03580571428571429,0.03959857142857143,tp_first,1787299200,2026-08-21T08:00:00+00:00,2.0000000000000053,target_touch,no,,,19.3027,below_50%,tp,1787299172,0.03976
2976,1787225592,2026-08-20T11:33:12+00:00,USELESSUSDT,LONG,overheated_early,0.04752,0.04485642857142857,0.05284714285714286,tp_first,1787299200,2026-08-21T08:00:00+00:00,2.0,target_touch,no,,,34.5554,below_50%,tp,1787298395,0.05285
2977,1787225640,2026-08-20T11:34:00+00:00,PEPEUSDT,LONG,overheated_early,3.115e-06,3.0374285714285715e-06,3.270142857142857e-06,tp_first,1787277600,2026-08-21T02:00:00+00:00,2.0000000000000053,target_touch,no,,,24.0062,below_50%,tp,1787290361,3.35e-06
2979,1787225739,2026-08-20T11:35:39+00:00,CROUSDT,LONG,overheated_24h,0.05306,0.052235000000000004,0.05471,tp_first,1787239800,2026-08-20T15:30:00+00:00,2.0,target_touch,no,,,15.2612,below_50%,tp,1787239806,0.05471
3144,1787225812,2026-08-20T11:36:52+00:00,AVAAIUSDT,SHORT,pump_fade_confirmed,0.018238,0.018238,0.018238,ambiguous,1787226300,2026-08-20T11:45:00+00:00,nan,both_barriers_same_candle,no,,,42.3053,below_50%,ttl_expired,,
3145,1787225812,2026-08-20T11:36:52+00:00,BOMEUSDT,SHORT,pump_fade_confirmed,0.0012981,0.0012981,0.0012981,ambiguous,1787226300,2026-08-20T11:45:00+00:00,nan,both_barriers_same_candle,yes,1787225459,overheated_confirmed,74.9067,at_or_above_50%,ttl_expired,,
2980,1787225813,2026-08-20T11:36:53+00:00,AVAAIUSDT,SHORT,pump_24h_fade,0.018238,0.02042656,0.01386088,sl_first,1787249700,2026-08-20T18:15:00+00:00,-1.0,stop_touch,no,,,42.3053,below_50%,sl,1787249480,0.02042656
2981,1787225813,2026-08-20T11:36:53+00:00,BOMEUSDT,SHORT,pump_24h_fade,0.0012981,0.001453872,0.000986556,sl_first,1787298300,2026-08-21T07:45:00+00:00,-1.0,stop_touch,yes,1787225459,overheated_confirmed,74.9067,at_or_above_50%,sl,1787298216,0.001453872
2982,1787226313,2026-08-20T11:45:13+00:00,BRETTUSDT,LONG,overheated_confirmed,0.004622,0.004484053571428572,0.004828919642857143,sl_first,1787229900,2026-08-20T12:45:00+00:00,-1.0,stop_touch,no,,,26.8738,below_50%,sl,1787229586,0.004484053571428572
2983,1787226324,2026-08-20T11:45:24+00:00,PYTHUSDT,LONG,overheated_confirmed,0.04456,0.04335517857142857,0.04696964285714286,sl_first,1787229000,2026-08-20T12:30:00+00:00,-1.0,stop_touch,no,,,17.5531,below_50%,sl,1787228606,0.04334
2984,1787226325,2026-08-20T11:45:25+00:00,SUSDT,LONG,overheated_confirmed,0.0247,0.02407160714285714,0.025956785714285717,tp_first,1787301900,2026-08-21T08:45:00+00:00,2.0,target_touch,no,,,16.7766,below_50%,tp,1787301248,0.02596
2985,1787226327,2026-08-20T11:45:27+00:00,WIFUSDT,LONG,overheated_confirmed,0.1573,0.15379107142857143,0.16431785714285713,sl_first,1787233500,2026-08-20T13:45:00+00:00,-1.0,stop_touch,no,,,15.5198,below_50%,sl,1787233126,0.15379107142857143
2987,1787226932,2026-08-20T11:55:32+00:00,ETHFIUSDT,SHORT,high_rejection_short,0.5633,0.5814571428571429,0.5269857142857143,window_not_elapsed,1787310900,2026-08-21T11:15:00+00:00,0.34146341463414515,analysis_run_before_window_end,yes,1787225510,overheated_early,20.8755,below_50%,open,,
2988,1787227215,2026-08-20T12:00:15+00:00,NESUSDT,LONG,ema_cross_confirmed,0.218,0.20962068965517242,0.23475862068965517,window_not_elapsed,1787310900,2026-08-21T11:15:00+00:00,0.6802469135802484,analysis_run_before_window_end,no,,,5.4484,below_50%,open,,
2989,1787227228,2026-08-20T12:00:28+00:00,TURBOUSDT,LONG,overheated_confirmed,0.000887,0.0008692249999999999,0.0009225500000000001,tp_first,1787247000,2026-08-20T17:30:00+00:00,2.0,target_touch,no,,,15.649,below_50%,tp,1787246974,0.000923
2995,1787227524,2026-08-20T12:05:24+00:00,PENGUUSDT,LONG,overheated_24h,0.007209,0.007001035714285715,0.0076249285714285716,sl_first,1787233500,2026-08-20T13:45:00+00:00,-1.0,stop_touch,no,,,17.7796,below_50%,sl,1787233067,0.006977
3003,1787227555,2026-08-20T12:05:55+00:00,BOMEUSDT,LONG,overheated_24h,0.0013229,0.001248623214285714,0.0014714535714285713,sl_first,1787228100,2026-08-20T12:15:00+00:00,-1.0,stop_touch,yes,1787225813,pump_24h_fade,76.8954,at_or_above_50%,sl,1787228125,0.001248623214285714
3004,1787227561,2026-08-20T12:06:01+00:00,MONUSDT,LONG,overheated_24h,0.0268,0.025788035714285715,0.02882392857142857,sl_first,1787231700,2026-08-20T13:15:00+00:00,-1.0,stop_touch,no,,,24.5274,below_50%,sl,1787231715,0.025788035714285715
3005,1787227577,2026-08-20T12:06:17+00:00,AVAAIUSDT,LONG,overheated_24h,0.017394,0.015902035714285716,0.02037792857142857,tp_first,1787249700,2026-08-20T18:15:00+00:00,2.000000000000002,target_touch,yes,1787225813,pump_24h_fade,42.3053,below_50%,tp,1787249480,0.02037792857142857
3006,1787227579,2026-08-20T12:06:19+00:00,PENGUUSDT,LONG,overheated_confirmed,0.007207,0.006999035714285715,0.00762292857142857,sl_first,1787233500,2026-08-20T13:45:00+00:00,-1.0,stop_touch,no,,,17.7796,below_50%,sl,1787233067,0.006977
3007,1787227597,2026-08-20T12:06:37+00:00,INJUSDT,LONG,overheated_24h,4.879,4.730928571428571,5.175142857142856,sl_first,1787230800,2026-08-20T13:00:00+00:00,-1.0,stop_touch,no,,,15.5777,below_50%,sl,1787230544,4.716
3158,1787227597,2026-08-20T12:06:37+00:00,INJUSDT,LONG,overheated_confirmed,4.879,4.879,4.879,ambiguous,1787228100,2026-08-20T12:15:00+00:00,nan,both_barriers_same_candle,no,,,15.5777,below_50%,ttl_expired,,
3009,1787227639,2026-08-20T12:07:19+00:00,MEGAUSDT,LONG,overheated_24h,0.0378,0.03640714285714286,0.04058571428571429,window_not_elapsed,1787310900,2026-08-21T11:15:00+00:00,1.6369230769230783,analysis_run_before_window_end,no,,,20.2151,below_50%,open,,
3010,1787227722,2026-08-20T12:08:42+00:00,BIOUSDT,LONG,overheated_24h,0.03132,0.03004982142857143,0.03386035714285714,window_not_elapsed,1787310900,2026-08-21T11:15:00+00:00,0.9132574159988763,analysis_run_before_window_end,no,,,33.3597,below_50%,open,,
3159,1787227723,2026-08-20T12:08:43+00:00,BIOUSDT,LONG,overheated_confirmed,0.03132,0.03132,0.03132,ambiguous,1787228100,2026-08-20T12:15:00+00:00,nan,both_barriers_same_candle,no,,,33.3597,below_50%,ttl_expired,,
3011,1787227730,2026-08-20T12:08:50+00:00,FLOCKUSDT,LONG,overheated_24h,0.03282,0.031981607142857145,0.034496785714285716,sl_first,1787230800,2026-08-20T13:00:00+00:00,-1.0,stop_touch,no,,,17.9269,below_50%,sl,1787230187,0.03196
3160,1787227730,2026-08-20T12:08:50+00:00,FLOCKUSDT,LONG,overheated_confirmed,0.03282,0.03282,0.03282,ambiguous,1787228100,2026-08-20T12:15:00+00:00,nan,both_barriers_same_candle,no,,,17.9269,below_50%,ttl_expired,,
3012,1787227762,2026-08-20T12:09:22+00:00,FLOCKUSDT,LONG,overheated_confirmed,0.03274,0.03190160714285714,0.03441678571428571,sl_first,1787232600,2026-08-20T13:30:00+00:00,-1.0,stop_touch,no,,,17.9269,below_50%,sl,1787231983,0.03190160714285714
3013,1787227774,2026-08-20T12:09:34+00:00,RPLUSDT,LONG,overheated_early,1.571,1.5284107142857142,1.6561785714285713,tp_first,1787302800,2026-08-21T09:00:00+00:00,1.999999999999995,target_touch,no,,,21.0989,below_50%,tp,1787302093,1.659
3014,1787227791,2026-08-20T12:09:51+00:00,COINXUSDT,LONG,overheated_early,169.95,165.85982142857142,178.13035714285712,tp_first,1787289300,2026-08-21T05:15:00+00:00,2.0,target_touch,no,,,19.3806,below_50%,tp,1787290502,178.16
3015,1787227813,2026-08-20T12:10:13+00:00,PNUTUSDT,LONG,overheated_24h,0.05198,0.05038946428571428,0.05516107142857143,tp_first,1787300100,2026-08-21T08:15:00+00:00,1.9999999999999956,target_touch,no,,,27.1042,below_50%,tp,1787299929,0.05516107142857143
3016,1787227861,2026-08-20T12:11:01+00:00,XLMUSDT,LONG,overheated_24h,0.18165,0.17718375,0.19058250000000002,tp_first,1787247900,2026-08-20T17:45:00+00:00,2.0,target_touch,no,,,15.7801,below_50%,tp,1787247155,0.19083
3017,1787227865,2026-08-20T12:11:05+00:00,CHIPUSDT,LONG,overheated_early,0.03089,0.027820892857142857,0.03702821428571429,window_not_elapsed,1787310900,2026-08-21T11:15:00+00:00,0.6874963635305754,analysis_run_before_window_end,no,,,16.2738,below_50%,open,,
3018,1787227935,2026-08-20T12:12:15+00:00,ORDIUSDT,SHORT,pump_24h_fade,4.425,4.9559999999999995,3.363,window_not_elapsed,1787310900,2026-08-21T11:15:00+00:00,0.022598870056496374,analysis_run_before_window_end,no,,,31.6459,below_50%,open,,
3161,1787227935,2026-08-20T12:12:15+00:00,ORDIUSDT,SHORT,pump_fade_confirmed,4.425,4.425,4.425,ambiguous,1787228100,2026-08-20T12:15:00+00:00,nan,both_barriers_same_candle,no,,,31.6459,below_50%,ttl_expired,,
3020,1787228463,2026-08-20T12:21:03+00:00,SNXXUSDT,SHORT,bb_squeeze,14.385,14.918148514851485,13.318702970297029,sl_first,1787233500,2026-08-20T13:45:00+00:00,-1.0,stop_touch,no,,,22.9765,below_50%,sl,1787232767,15.006
