id,strategy,symbol,direction,baseline_status,baseline_r,source_baseline_outcome,step_pct,tp_reached,tp_trigger_ts,tp_trigger_price,partial_branch,post_tp_candles,trajectory_updates_json,trail_ts,trail_price,second_half_r,total_r,outcome,coverage_error
3009,overheated_24h,MEGAUSDT,LONG,tp,2.000000000000005,tp,6.0,True,1787312700,0.04058571428571429,tp_branch,6,"[{""ts"":1787313000,""favorable_extreme"":0.04109,""stop"":0.04058571428571429},{""ts"":1787313300,""favorable_extreme"":0.04161,""stop"":0.04058571428571429},{""ts"":1787320200,""favorable_extreme"":0.04172,""stop"":0.04058571428571429},{""ts"":1787322300,""favorable_extreme"":0.04188,""stop"":0.04058571428571429},{""ts"":1787322900,""favorable_extreme"":0.04216,""stop"":0.04058571428571429}]",1787328300,0.04058571428571429,2.000000000000005,2.000000000000005,partial_tp_floor,
3009,overheated_24h,MEGAUSDT,LONG,tp,2.000000000000005,tp,8.0,True,1787312700,0.04058571428571429,tp_branch,6,"[{""ts"":1787313000,""favorable_extreme"":0.04109,""stop"":0.04058571428571429},{""ts"":1787313300,""favorable_extreme"":0.04161,""stop"":0.04058571428571429},{""ts"":1787320200,""favorable_extreme"":0.04172,""stop"":0.04058571428571429},{""ts"":1787322300,""favorable_extreme"":0.04188,""stop"":0.04058571428571429},{""ts"":1787322900,""favorable_extreme"":0.04216,""stop"":0.04058571428571429}]",1787328300,0.04058571428571429,2.000000000000005,2.000000000000005,partial_tp_floor,
3009,overheated_24h,MEGAUSDT,LONG,tp,2.000000000000005,tp,10.0,True,1787312700,0.04058571428571429,tp_branch,6,"[{""ts"":1787313000,""favorable_extreme"":0.04109,""stop"":0.04058571428571429},{""ts"":1787313300,""favorable_extreme"":0.04161,""stop"":0.04058571428571429},{""ts"":1787320200,""favorable_extreme"":0.04172,""stop"":0.04058571428571429},{""ts"":1787322300,""favorable_extreme"":0.04188,""stop"":0.04058571428571429},{""ts"":1787322900,""favorable_extreme"":0.04216,""stop"":0.04058571428571429}]",1787328300,0.04058571428571429,2.000000000000005,2.000000000000005,partial_tp_floor,
3010,overheated_24h,BIOUSDT,LONG,sl,-1.0,sl,2.0,False,,,not_activated,0,[],,,,-1.0,baseline_sl,
3010,overheated_24h,BIOUSDT,LONG,sl,-1.0,sl,3.0,False,,,not_activated,0,[],,,,-1.0,baseline_sl,
3010,overheated_24h,BIOUSDT,LONG,sl,-1.0,sl,4.0,False,,,not_activated,0,[],,,,-1.0,baseline_sl,
3010,overheated_24h,BIOUSDT,LONG,sl,-1.0,sl,5.0,False,,,not_activated,0,[],,,,-1.0,baseline_sl,
3010,overheated_24h,BIOUSDT,LONG,sl,-1.0,sl,6.0,False,,,not_activated,0,[],,,,-1.0,baseline_sl,
3010,overheated_24h,BIOUSDT,LONG,sl,-1.0,sl,8.0,False,,,not_activated,0,[],,,,-1.0,baseline_sl,
3010,overheated_24h,BIOUSDT,LONG,sl,-1.0,sl,10.0,False,,,not_activated,0,[],,,,-1.0,baseline_sl,
3011,overheated_24h,FLOCKUSDT,LONG,sl,-1.0,sl,2.0,False,,,not_activated,0,[],,,,-1.0,baseline_sl,
3011,overheated_24h,FLOCKUSDT,LONG,sl,-1.0,sl,3.0,False,,,not_activated,0,[],,,,-1.0,baseline_sl,
3011,overheated_24h,FLOCKUSDT,LONG,sl,-1.0,sl,4.0,False,,,not_activated,0,[],,,,-1.0,baseline_sl,
3011,overheated_24h,FLOCKUSDT,LONG,sl,-1.0,sl,5.0,False,,,not_activated,0,[],,,,-1.0,baseline_sl,
3011,overheated_24h,FLOCKUSDT,LONG,sl,-1.0,sl,6.0,False,,,not_activated,0,[],,,,-1.0,baseline_sl,
3011,overheated_24h,FLOCKUSDT,LONG,sl,-1.0,sl,8.0,False,,,not_activated,0,[],,,,-1.0,baseline_sl,
3011,overheated_24h,FLOCKUSDT,LONG,sl,-1.0,sl,10.0,False,,,not_activated,0,[],,,,-1.0,baseline_sl,
3015,overheated_24h,PNUTUSDT,LONG,tp,1.9999999999999956,tp,2.0,True,1787299800,0.05516107142857143,tp_branch,1,[],1787300100,0.05516107142857143,1.9999999999999956,1.9999999999999956,partial_tp_floor,
3015,overheated_24h,PNUTUSDT,LONG,tp,1.9999999999999956,tp,3.0,True,1787299800,0.05516107142857143,tp_branch,1,[],1787300100,0.05516107142857143,1.9999999999999956,1.9999999999999956,partial_tp_floor,
3015,overheated_24h,PNUTUSDT,LONG,tp,1.9999999999999956,tp,4.0,True,1787299800,0.05516107142857143,tp_branch,1,[],1787300100,0.05516107142857143,1.9999999999999956,1.9999999999999956,partial_tp_floor,
3015,overheated_24h,PNUTUSDT,LONG,tp,1.9999999999999956,tp,5.0,True,1787299800,0.05516107142857143,tp_branch,1,[],1787300100,0.05516107142857143,1.9999999999999956,1.9999999999999956,partial_tp_floor,
3015,overheated_24h,PNUTUSDT,LONG,tp,1.9999999999999956,tp,6.0,True,1787299800,0.05516107142857143,tp_branch,1,[],1787300100,0.05516107142857143,1.9999999999999956,1.9999999999999956,partial_tp_floor,
3015,overheated_24h,PNUTUSDT,LONG,tp,1.9999999999999956,tp,8.0,True,1787299800,0.05516107142857143,tp_branch,1,[],1787300100,0.05516107142857143,1.9999999999999956,1.9999999999999956,partial_tp_floor,
3015,overheated_24h,PNUTUSDT,LONG,tp,1.9999999999999956,tp,10.0,True,1787299800,0.05516107142857143,tp_branch,1,[],1787300100,0.05516107142857143,1.9999999999999956,1.9999999999999956,partial_tp_floor,
3016,overheated_24h,XLMUSDT,LONG,tp,2.0,tp,2.0,True,1787247000,0.19058250000000002,tp_branch,1,[],1787247300,0.19058250000000002,2.0,2.0,partial_tp_floor,
3016,overheated_24h,XLMUSDT,LONG,tp,2.0,tp,3.0,True,1787247000,0.19058250000000002,tp_branch,1,[],1787247300,0.19058250000000002,2.0,2.0,partial_tp_floor,
3016,overheated_24h,XLMUSDT,LONG,tp,2.0,tp,4.0,True,1787247000,0.19058250000000002,tp_branch,1,[],1787247300,0.19058250000000002,2.0,2.0,partial_tp_floor,
3016,overheated_24h,XLMUSDT,LONG,tp,2.0,tp,5.0,True,1787247000,0.19058250000000002,tp_branch,1,[],1787247300,0.19058250000000002,2.0,2.0,partial_tp_floor,
3016,overheated_24h,XLMUSDT,LONG,tp,2.0,tp,6.0,True,1787247000,0.19058250000000002,tp_branch,1,[],1787247300,0.19058250000000002,2.0,2.0,partial_tp_floor,
3016,overheated_24h,XLMUSDT,LONG,tp,2.0,tp,8.0,True,1787247000,0.19058250000000002,tp_branch,1,[],1787247300,0.19058250000000002,2.0,2.0,partial_tp_floor,
3016,overheated_24h,XLMUSDT,LONG,tp,2.0,tp,10.0,True,1787247000,0.19058250000000002,tp_branch,1,[],1787247300,0.19058250000000002,2.0,2.0,partial_tp_floor,
3045,overheated_24h,ORDIUSDT,LONG,sl,-1.0,sl,2.0,False,,,not_activated,0,[],,,,-1.0,baseline_sl,
3045,overheated_24h,ORDIUSDT,LONG,sl,-1.0,sl,3.0,False,,,not_activated,0,[],,,,-1.0,baseline_sl,
3045,overheated_24h,ORDIUSDT,LONG,sl,-1.0,sl,4.0,False,,,not_activated,0,[],,,,-1.0,baseline_sl,
3045,overheated_24h,ORDIUSDT,LONG,sl,-1.0,sl,5.0,False,,,not_activated,0,[],,,,-1.0,baseline_sl,
3045,overheated_24h,ORDIUSDT,LONG,sl,-1.0,sl,6.0,False,,,not_activated,0,[],,,,-1.0,baseline_sl,
3045,overheated_24h,ORDIUSDT,LONG,sl,-1.0,sl,8.0,False,,,not_activated,0,[],,,,-1.0,baseline_sl,
3045,overheated_24h,ORDIUSDT,LONG,sl,-1.0,sl,10.0,False,,,not_activated,0,[],,,,-1.0,baseline_sl,
3048,overheated_24h,BOMEUSDT,LONG,sl,-1.0,sl,2.0,False,,,not_activated,0,[],,,,-1.0,baseline_sl,
3048,overheated_24h,BOMEUSDT,LONG,sl,-1.0,sl,3.0,False,,,not_activated,0,[],,,,-1.0,baseline_sl,
3048,overheated_24h,BOMEUSDT,LONG,sl,-1.0,sl,4.0,False,,,not_activated,0,[],,,,-1.0,baseline_sl,
3048,overheated_24h,BOMEUSDT,LONG,sl,-1.0,sl,5.0,False,,,not_activated,0,[],,,,-1.0,baseline_sl,
3048,overheated_24h,BOMEUSDT,LONG,sl,-1.0,sl,6.0,False,,,not_activated,0,[],,,,-1.0,baseline_sl,
3048,overheated_24h,BOMEUSDT,LONG,sl,-1.0,sl,8.0,False,,,not_activated,0,[],,,,-1.0,baseline_sl,
3048,overheated_24h,BOMEUSDT,LONG,sl,-1.0,sl,10.0,False,,,not_activated,0,[],,,,-1.0,baseline_sl,
3049,overheated_24h,COLLECTUSDT,LONG,tp,1.9999999999999976,tp,2.0,True,1787229300,0.06274821428571428,tp_branch,1,[],1787229600,0.06274821428571428,1.9999999999999976,1.9999999999999976,partial_tp_floor,
3049,overheated_24h,COLLECTUSDT,LONG,tp,1.9999999999999976,tp,3.0,True,1787229300,0.06274821428571428,tp_branch,1,[],1787229600,0.06274821428571428,1.9999999999999976,1.9999999999999976,partial_tp_floor,
3049,overheated_24h,COLLECTUSDT,LONG,tp,1.9999999999999976,tp,4.0,True,1787229300,0.06274821428571428,tp_branch,1,[],1787229600,0.06274821428571428,1.9999999999999976,1.9999999999999976,partial_tp_floor,
3049,overheated_24h,COLLECTUSDT,LONG,tp,1.9999999999999976,tp,5.0,True,1787229300,0.06274821428571428,tp_branch,1,[],1787229600,0.06274821428571428,1.9999999999999976,1.9999999999999976,partial_tp_floor,
3049,overheated_24h,COLLECTUSDT,LONG,tp,1.9999999999999976,tp,6.0,True,1787229300,0.06274821428571428,tp_branch,1,[],1787229600,0.06274821428571428,1.9999999999999976,1.9999999999999976,partial_tp_floor,
3049,overheated_24h,COLLECTUSDT,LONG,tp,1.9999999999999976,tp,8.0,True,1787229300,0.06274821428571428,tp_branch,1,[],1787229600,0.06274821428571428,1.9999999999999976,1.9999999999999976,partial_tp_floor,
3049,overheated_24h,COLLECTUSDT,LONG,tp,1.9999999999999976,tp,10.0,True,1787229300,0.06274821428571428,tp_branch,1,[],1787229600,0.06274821428571428,1.9999999999999976,1.9999999999999976,partial_tp_floor,
3053,overheated_24h,FORMUSDT,LONG,tp,2.0,tp,2.0,True,1787298600,0.2598285714285714,tp_branch,1,[],1787298900,0.2598285714285714,2.0,2.0,partial_tp_floor,
3053,overheated_24h,FORMUSDT,LONG,tp,2.0,tp,3.0,True,1787298600,0.2598285714285714,tp_branch,1,[],1787298900,0.2598285714285714,2.0,2.0,partial_tp_floor,
3053,overheated_24h,FORMUSDT,LONG,tp,2.0,tp,4.0,True,1787298600,0.2598285714285714,tp_branch,1,[],1787298900,0.2598285714285714,2.0,2.0,partial_tp_floor,
3053,overheated_24h,FORMUSDT,LONG,tp,2.0,tp,5.0,True,1787298600,0.2598285714285714,tp_branch,1,[],1787298900,0.2598285714285714,2.0,2.0,partial_tp_floor,
3053,overheated_24h,FORMUSDT,LONG,tp,2.0,tp,6.0,True,1787298600,0.2598285714285714,tp_branch,1,[],1787298900,0.2598285714285714,2.0,2.0,partial_tp_floor,
3053,overheated_24h,FORMUSDT,LONG,tp,2.0,tp,8.0,True,1787298600,0.2598285714285714,tp_branch,1,[],1787298900,0.2598285714285714,2.0,2.0,partial_tp_floor,
3053,overheated_24h,FORMUSDT,LONG,tp,2.0,tp,10.0,True,1787298600,0.2598285714285714,tp_branch,1,[],1787298900,0.2598285714285714,2.0,2.0,partial_tp_floor,
3054,overheated_24h,BRETTUSDT,LONG,sl,-1.0,sl,2.0,False,,,not_activated,0,[],,,,-1.0,baseline_sl,
3054,overheated_24h,BRETTUSDT,LONG,sl,-1.0,sl,3.0,False,,,not_activated,0,[],,,,-1.0,baseline_sl,
3054,overheated_24h,BRETTUSDT,LONG,sl,-1.0,sl,4.0,False,,,not_activated,0,[],,,,-1.0,baseline_sl,
3054,overheated_24h,BRETTUSDT,LONG,sl,-1.0,sl,5.0,False,,,not_activated,0,[],,,,-1.0,baseline_sl,
3054,overheated_24h,BRETTUSDT,LONG,sl,-1.0,sl,6.0,False,,,not_activated,0,[],,,,-1.0,baseline_sl,
3054,overheated_24h,BRETTUSDT,LONG,sl,-1.0,sl,8.0,False,,,not_activated,0,[],,,,-1.0,baseline_sl,
3054,overheated_24h,BRETTUSDT,LONG,sl,-1.0,sl,10.0,False,,,not_activated,0,[],,,,-1.0,baseline_sl,
3077,overheated_24h,BRETTUSDT,LONG,tp,2.0,tp,2.0,True,1787297100,0.004822285714285714,tp_branch,8,"[{""ts"":1787297400,""favorable_extreme"":0.004852,""stop"":0.004822285714285714},{""ts"":1787297700,""favorable_extreme"":0.004909,""stop"":0.004822285714285714},{""ts"":1787298000,""favorable_extreme"":0.00491,""stop"":0.004822285714285714},{""ts"":1787298300,""favorable_extreme"":0.004926,""stop"":0.0048274799999999994},{""ts"":1787298600,""favorable_extreme"":0.004927,""stop"":0.00482846},{""ts"":1787298900,""favorable_extreme"":0.004938,""stop"":0.00483924},{""ts"":1787299200,""favorable_extreme"":0.004951,""stop"":0.00485198}]",1787299800,0.00485198,2.1842730496453906,2.0921365248226955,partial_trail_stop,
3077,overheated_24h,BRETTUSDT,LONG,tp,2.0,tp,3.0,True,1787297100,0.004822285714285714,tp_branch,10,"[{""ts"":1787297400,""favorable_extreme"":0.004852,""stop"":0.004822285714285714},{""ts"":1787297700,""favorable_extreme"":0.004909,""stop"":0.004822285714285714},{""ts"":1787298000,""favorable_extreme"":0.00491,""stop"":0.004822285714285714},{""ts"":1787298300,""favorable_extreme"":0.004926,""stop"":0.004822285714285714},{""ts"":1787298600,""favorable_extreme"":0.004927,""stop"":0.004822285714285714},{""ts"":1787298900,""favorable_extreme"":0.004938,""stop"":0.004822285714285714},{""ts"":1787299200,""favorable_extreme"":0.004951,""stop"":0.004822285714285714},{""ts"":1787301900,""favorable_extreme"":0.004988,""stop"":0.00483836},{""ts"":1787302500,""favorable_extreme"":0.005017,""stop"":0.004866489999999999}]",1787302800,0.004866489999999999,2.2743173758865236,2.137158687943262,partial_trail_stop,
3077,overheated_24h,BRETTUSDT,LONG,tp,2.0,tp,4.0,True,1787297100,0.004822285714285714,tp_branch,11,"[{""ts"":1787297400,""favorable_extreme"":0.004852,""stop"":0.004822285714285714},{""ts"":1787297700,""favorable_extreme"":0.004909,""stop"":0.004822285714285714},{""ts"":1787298000,""favorable_extreme"":0.00491,""stop"":0.004822285714285714},{""ts"":1787298300,""favorable_extreme"":0.004926,""stop"":0.004822285714285714},{""ts"":1787298600,""favorable_extreme"":0.004927,""stop"":0.004822285714285714},{""ts"":1787298900,""favorable_extreme"":0.004938,""stop"":0.004822285714285714},{""ts"":1787299200,""favorable_extreme"":0.004951,""stop"":0.004822285714285714},{""ts"":1787301900,""favorable_extreme"":0.004988,""stop"":0.004822285714285714},{""ts"":1787302500,""favorable_extreme"":0.005017,""stop"":0.004822285714285714},{""ts"":1787302800,""favorable_extreme"":0.005045,""stop"":0.0048432}]",1787303100,0.0048432,2.1297872340425545,2.0648936170212773,partial_trail_stop,
3077,overheated_24h,BRETTUSDT,LONG,tp,2.0,tp,5.0,True,1787297100,0.004822285714285714,tp_branch,24,"[{""ts"":1787297400,""favorable_extreme"":0.004852,""stop"":0.004822285714285714},{""ts"":1787297700,""favorable_extreme"":0.004909,""stop"":0.004822285714285714},{""ts"":1787298000,""favorable_extreme"":0.00491,""stop"":0.004822285714285714},{""ts"":1787298300,""favorable_extreme"":0.004926,""stop"":0.004822285714285714},{""ts"":1787298600,""favorable_extreme"":0.004927,""stop"":0.004822285714285714},{""ts"":1787298900,""favorable_extreme"":0.004938,""stop"":0.004822285714285714},{""ts"":1787299200,""favorable_extreme"":0.004951,""stop"":0.004822285714285714},{""ts"":1787301900,""favorable_extreme"":0.004988,""stop"":0.004822285714285714},{""ts"":1787302500,""favorable_extreme"":0.005017,""stop"":0.004822285714285714},{""ts"":1787302800,""favorable_extreme"":0.005045,""stop"":0.004822285714285714},{""ts"":1787305500,""favorable_extreme"":0.005061,""stop"":0.004822285714285714},{""ts"":1787306400,""favorable_extreme"":0.005083,""stop"":0.00482885},{""ts"":1787306700,""favorable_extreme"":0.005093,""stop"":0.00483835},{""ts"":1787307000,""favorable_extreme"":0.0051,""stop"":0.004845},{""ts"":1787307300,""favorable_extreme"":0.005117,""stop"":0.00486115},{""ts"":1787307900,""favorable_extreme"":0.005164,""stop"":0.0049058},{""ts"":1787308200,""favorable_extreme"":0.005182,""stop"":0.0049229},{""ts"":1787308500,""favorable_extreme"":0.005192,""stop"":0.004932399999999999},{""ts"":1787319900,""favorable_extreme"":0.005235,""stop"":0.00497325},{""ts"":1787323500,""favorable_extreme"":0.005265,""stop"":0.005001749999999999},{""ts"":1787323800,""favorable_extreme"":0.005272,""stop"":0.0050084},{""ts"":1787324400,""favorable_extreme"":0.005273,""stop"":0.00500935},{""ts"":1787331900,""favorable_extreme"":0.005319,""stop"":0.00505305}]",1787338800,0.00505305,3.432047872340428,2.716023936170214,partial_trail_stop,
3077,overheated_24h,BRETTUSDT,LONG,tp,2.0,tp,6.0,True,1787297100,0.004822285714285714,tp_branch,24,"[{""ts"":1787297400,""favorable_extreme"":0.004852,""stop"":0.004822285714285714},{""ts"":1787297700,""favorable_extreme"":0.004909,""stop"":0.004822285714285714},{""ts"":1787298000,""favorable_extreme"":0.00491,""stop"":0.004822285714285714},{""ts"":1787298300,""favorable_extreme"":0.004926,""stop"":0.004822285714285714},{""ts"":1787298600,""favorable_extreme"":0.004927,""stop"":0.004822285714285714},{""ts"":1787298900,""favorable_extreme"":0.004938,""stop"":0.004822285714285714},{""ts"":1787299200,""favorable_extreme"":0.004951,""stop"":0.004822285714285714},{""ts"":1787301900,""favorable_extreme"":0.004988,""stop"":0.004822285714285714},{""ts"":1787302500,""favorable_extreme"":0.005017,""stop"":0.004822285714285714},{""ts"":1787302800,""favorable_extreme"":0.005045,""stop"":0.004822285714285714},{""ts"":1787305500,""favorable_extreme"":0.005061,""stop"":0.004822285714285714},{""ts"":1787306400,""favorable_extreme"":0.005083,""stop"":0.004822285714285714},{""ts"":1787306700,""favorable_extreme"":0.005093,""stop"":0.004822285714285714},{""ts"":1787307000,""favorable_extreme"":0.0051,""stop"":0.004822285714285714},{""ts"":1787307300,""favorable_extreme"":0.005117,""stop"":0.004822285714285714},{""ts"":1787307900,""favorable_extreme"":0.005164,""stop"":0.00485416},{""ts"":1787308200,""favorable_extreme"":0.005182,""stop"":0.00487108},{""ts"":1787308500,""favorable_extreme"":0.005192,""stop"":0.0048804799999999995},{""ts"":1787319900,""favorable_extreme"":0.005235,""stop"":0.0049209},{""ts"":1787323500,""favorable_extreme"":0.005265,""stop"":0.0049491},{""ts"":1787323800,""favorable_extreme"":0.005272,""stop"":0.00495568},{""ts"":1787324400,""favorable_extreme"":0.005273,""stop"":0.004956619999999999},{""ts"":1787331900,""favorable_extreme"":0.005319,""stop"":0.00499986}]",1787339100,0.00499986,3.101968085106386,2.550984042553193,partial_trail_stop,
3077,overheated_24h,BRETTUSDT,LONG,tp,2.0,tp,8.0,True,1787297100,0.004822285714285714,tp_branch,50,"[{""ts"":1787297400,""favorable_extreme"":0.004852,""stop"":0.004822285714285714},{""ts"":1787297700,""favorable_extreme"":0.004909,""stop"":0.004822285714285714},{""ts"":1787298000,""favorable_extreme"":0.00491,""stop"":0.004822285714285714},{""ts"":1787298300,""favorable_extreme"":0.004926,""stop"":0.004822285714285714},{""ts"":1787298600,""favorable_extreme"":0.004927,""stop"":0.004822285714285714},{""ts"":1787298900,""favorable_extreme"":0.004938,""stop"":0.004822285714285714},{""ts"":1787299200,""favorable_extreme"":0.004951,""stop"":0.004822285714285714},{""ts"":1787301900,""favorable_extreme"":0.004988,""stop"":0.004822285714285714},{""ts"":1787302500,""favorable_extreme"":0.005017,""stop"":0.004822285714285714},{""ts"":1787302800,""favorable_extreme"":0.005045,""stop"":0.004822285714285714},{""ts"":1787305500,""favorable_extreme"":0.005061,""stop"":0.004822285714285714},{""ts"":1787306400,""favorable_extreme"":0.005083,""stop"":0.004822285714285714},{""ts"":1787306700,""favorable_extreme"":0.005093,""stop"":0.004822285714285714},{""ts"":1787307000,""favorable_extreme"":0.0051,""stop"":0.004822285714285714},{""ts"":1787307300,""favorable_extreme"":0.005117,""stop"":0.004822285714285714},{""ts"":1787307900,""favorable_extreme"":0.005164,""stop"":0.004822285714285714},{""ts"":1787308200,""favorable_extreme"":0.005182,""stop"":0.004822285714285714},{""ts"":1787308500,""favorable_extreme"":0.005192,""stop"":0.004822285714285714},{""ts"":1787319900,""favorable_extreme"":0.005235,""stop"":0.004822285714285714},{""ts"":1787323500,""favorable_extreme"":0.005265,""stop"":0.0048438},{""ts"":1787323800,""favorable_extreme"":0.005272,""stop"":0.00485024},{""ts"":1787324400,""favorable_extreme"":0.005273,""stop"":0.00485116},{""ts"":1787331900,""favorable_extreme"":0.005319,""stop"":0.00489348},{""ts"":1787351100,""favorable_extreme"":0.00533,""stop"":0.0049036},{""ts"":1787352900,""favorable_extreme"":0.005376,""stop"":0.00494592},{""ts"":1787353500,""favorable_extreme"":0.00542,""stop"":0.0049864},{""ts"":1787353800,""favorable_extreme"":0.005444,""stop"":0.00500848},{""ts"":1787354400,""favorable_extreme"":0.005468,""stop"":0.00503056},{""ts"":1787354700,""favorable_extreme"":0.005479,""stop"":0.0050406800000000005},{""ts"":1787355000,""favorable_extreme"":0.005487,""stop"":0.00504804},{""ts"":1787357700,""favorable_extreme"":0.005497,""stop"":0.00505724},{""ts"":1787358600,""favorable_extreme"":0.005511,""stop"":0.005070120000000001},{""ts"":1787359200,""favorable_extreme"":0.005527,""stop"":0.00508484},{""ts"":1787364600,""favorable_extreme"":0.005601,""stop"":0.00515292},{""ts"":1787364900,""favorable_extreme"":0.005634,""stop"":0.00518328},{""ts"":1787366700,""favorable_extreme"":0.00566,""stop"":0.0052072},{""ts"":1787367900,""favorable_extreme"":0.005673,""stop"":0.0052191600000000005},{""ts"":1787368500,""favorable_extreme"":0.005735,""stop"":0.0052762},{""ts"":1787368800,""favorable_extreme"":0.00575,""stop"":0.00529},{""ts"":1787369100,""favorable_extreme"":0.005751,""stop"":0.00529092},{""ts"":1787369400,""favorable_extreme"":0.005801,""stop"":0.00533692},{""ts"":1787369700,""favorable_extreme"":0.005805,""stop"":0.005340600000000001},{""ts"":1787370600,""favorable_extreme"":0.005823,""stop"":0.005357160000000001},{""ts"":1787370900,""favorable_extreme"":0.005854,""stop"":0.00538568},{""ts"":1787371800,""favorable_extreme"":0.005878,""stop"":0.005407760000000001},{""ts"":1787372400,""favorable_extreme"":0.005893,""stop"":0.00542156},{""ts"":1787372700,""favorable_extreme"":0.005995,""stop"":0.0055154},{""ts"":1787373600,""favorable_extreme"":0.006031,""stop"":0.00554852},{""ts"":1787375100,""favorable_extreme"":0.006033,""stop"":0.005550360000000001}]",1787375400,0.005550360000000001,6.518191489361711,4.259095744680856,partial_trail_stop,
3077,overheated_24h,BRETTUSDT,LONG,tp,2.0,tp,10.0,True,1787297100,0.004822285714285714,tp_branch,50,"[{""ts"":1787297400,""favorable_extreme"":0.004852,""stop"":0.004822285714285714},{""ts"":1787297700,""favorable_extreme"":0.004909,""stop"":0.004822285714285714},{""ts"":1787298000,""favorable_extreme"":0.00491,""stop"":0.004822285714285714},{""ts"":1787298300,""favorable_extreme"":0.004926,""stop"":0.004822285714285714},{""ts"":1787298600,""favorable_extreme"":0.004927,""stop"":0.004822285714285714},{""ts"":1787298900,""favorable_extreme"":0.004938,""stop"":0.004822285714285714},{""ts"":1787299200,""favorable_extreme"":0.004951,""stop"":0.004822285714285714},{""ts"":1787301900,""favorable_extreme"":0.004988,""stop"":0.004822285714285714},{""ts"":1787302500,""favorable_extreme"":0.005017,""stop"":0.004822285714285714},{""ts"":1787302800,""favorable_extreme"":0.005045,""stop"":0.004822285714285714},{""ts"":1787305500,""favorable_extreme"":0.005061,""stop"":0.004822285714285714},{""ts"":1787306400,""favorable_extreme"":0.005083,""stop"":0.004822285714285714},{""ts"":1787306700,""favorable_extreme"":0.005093,""stop"":0.004822285714285714},{""ts"":1787307000,""favorable_extreme"":0.0051,""stop"":0.004822285714285714},{""ts"":1787307300,""favorable_extreme"":0.005117,""stop"":0.004822285714285714},{""ts"":1787307900,""favorable_extreme"":0.005164,""stop"":0.004822285714285714},{""ts"":1787308200,""favorable_extreme"":0.005182,""stop"":0.004822285714285714},{""ts"":1787308500,""favorable_extreme"":0.005192,""stop"":0.004822285714285714},{""ts"":1787319900,""favorable_extreme"":0.005235,""stop"":0.004822285714285714},{""ts"":1787323500,""favorable_extreme"":0.005265,""stop"":0.004822285714285714},{""ts"":1787323800,""favorable_extreme"":0.005272,""stop"":0.004822285714285714},{""ts"":1787324400,""favorable_extreme"":0.005273,""stop"":0.004822285714285714},{""ts"":1787331900,""favorable_extreme"":0.005319,""stop"":0.004822285714285714},{""ts"":1787351100,""favorable_extreme"":0.00533,""stop"":0.004822285714285714},{""ts"":1787352900,""favorable_extreme"":0.005376,""stop"":0.0048384},{""ts"":1787353500,""favorable_extreme"":0.00542,""stop"":0.004878},{""ts"":1787353800,""favorable_extreme"":0.005444,""stop"":0.0048996000000000005},{""ts"":1787354400,""favorable_extreme"":0.005468,""stop"":0.0049212},{""ts"":1787354700,""favorable_extreme"":0.005479,""stop"":0.004931100000000001},{""ts"":1787355000,""favorable_extreme"":0.005487,""stop"":0.0049383},{""ts"":1787357700,""favorable_extreme"":0.005497,""stop"":0.0049473},{""ts"":1787358600,""favorable_extreme"":0.005511,""stop"":0.004959900000000001},{""ts"":1787359200,""favorable_extreme"":0.005527,""stop"":0.0049743},{""ts"":1787364600,""favorable_extreme"":0.005601,""stop"":0.0050409},{""ts"":1787364900,""favorable_extreme"":0.005634,""stop"":0.005070600000000001},{""ts"":1787366700,""favorable_extreme"":0.00566,""stop"":0.0050940000000000004},{""ts"":1787367900,""favorable_extreme"":0.005673,""stop"":0.0051057},{""ts"":1787368500,""favorable_extreme"":0.005735,""stop"":0.005161499999999999},{""ts"":1787368800,""favorable_extreme"":0.00575,""stop"":0.005175},{""ts"":1787369100,""favorable_extreme"":0.005751,""stop"":0.0051759},{""ts"":1787369400,""favorable_extreme"":0.005801,""stop"":0.0052209},{""ts"":1787369700,""favorable_extreme"":0.005805,""stop"":0.0052245},{""ts"":1787370600,""favorable_extreme"":0.005823,""stop"":0.0052407},{""ts"":1787370900,""favorable_extreme"":0.005854,""stop"":0.0052686},{""ts"":1787371800,""favorable_extreme"":0.005878,""stop"":0.0052902},{""ts"":1787372400,""favorable_extreme"":0.005893,""stop"":0.0053037},{""ts"":1787372700,""favorable_extreme"":0.005995,""stop"":0.0053955},{""ts"":1787373600,""favorable_extreme"":0.006031,""stop"":0.0054279},{""ts"":1787375100,""favorable_extreme"":0.006033,""stop"":0.0054297}]",1787375400,0.0054297,5.769414893617025,3.8847074468085125,partial_trail_stop,
3078,overheated_24h,COLLECTUSDT,LONG,sl,-1.0,sl,2.0,False,,,not_activated,0,[],,,,-1.0,baseline_sl,
3078,overheated_24h,COLLECTUSDT,LONG,sl,-1.0,sl,3.0,False,,,not_activated,0,[],,,,-1.0,baseline_sl,
3078,overheated_24h,COLLECTUSDT,LONG,sl,-1.0,sl,4.0,False,,,not_activated,0,[],,,,-1.0,baseline_sl,
3078,overheated_24h,COLLECTUSDT,LONG,sl,-1.0,sl,5.0,False,,,not_activated,0,[],,,,-1.0,baseline_sl,
3078,overheated_24h,COLLECTUSDT,LONG,sl,-1.0,sl,6.0,False,,,not_activated,0,[],,,,-1.0,baseline_sl,
