id,symbol,original_direction,tested_direction,entry,new_sl,new_tp,outcome,exit_ts,r,reason
4212,ZEREBROUSDT,SHORT,LONG,0.038696,0.03789149504950495,0.0403050099009901,sl_first,1787526900,-1.0,stop_touch
4213,币安人生USDT,SHORT,LONG,0.49321,0.47897495049504946,0.5216800990099011,tp_first,1787500800,1.0,target_touch
4214,CRVUSDT,SHORT,LONG,0.3127,0.3049891089108911,0.32812178217821775,tp_first,1787476500,1.0,target_touch
4215,MNTUSDT,SHORT,LONG,0.4713,0.46454653465346535,0.4848069306930693,tp_first,1787492700,1.0,target_touch
4216,MOGUSDT,SHORT,LONG,1.136e-07,1.1156732673267327e-07,1.1766534653465346e-07,tp_first,1787486400,1.0,target_touch
4217,JUPUSDT,SHORT,LONG,0.194,0.19032178217821782,0.20135643564356437,tp_first,1787480100,1.0,target_touch
4218,FETUSDT,SHORT,LONG,0.1531,0.14956237623762378,0.16017524752475248,tp_first,1787480100,1.0,target_touch
4219,ETHUSDT,SHORT,LONG,2378.0,2348.7292079207923,2436.5415841584154,tp_first,1787485500,1.0,target_touch
4220,MEGAUSDT,SHORT,LONG,0.03842,0.037558316831683175,0.04014336633663366,tp_first,1787476500,1.0,target_touch
4221,ETCUSDT,SHORT,LONG,7.68,7.544564356435643,7.950871287128713,tp_first,1787492700,1.0,target_touch
4222,MSTRXUSDT,SHORT,LONG,118.01,116.24851485148515,121.5329702970297,tp_first,1787530500,1.0,target_touch
4223,COMPUSDT,SHORT,LONG,19.24,18.94108910891089,19.837821782178214,tp_first,1787472000,1.0,target_touch
4224,IOUSDT,SHORT,LONG,0.13147,0.1290250495049505,0.136359900990099,tp_first,1787474700,1.0,target_touch
4225,ALGOUSDT,SHORT,LONG,0.08885,0.08746782178217821,0.09161435643564357,tp_first,1787481000,1.0,target_touch
4226,ASTERUSDT,SHORT,LONG,0.6271,0.6131950495049505,0.6549099009900989,tp_first,1787476500,1.0,target_touch
4227,XLMUSDT,SHORT,LONG,0.1898,0.18591108910891088,0.19757782178217823,tp_first,1787489100,1.0,target_touch
4228,MEWUSDT,SHORT,LONG,0.0003999,0.0003925712871287129,0.0004145574257425743,tp_first,1787480100,1.0,target_touch
