id,ts_open,ts_open_utc,symbol,direction,alert_type,is_shadow,signal_price,fix_cohort,entry_price,sl_price,tp_price,outcome,exit_ts,exit_ts_utc,r,reason,opposite_within_60m,opposite_ts,opposite_alert_type,range_24h_pct,range_bucket,status_existing,ts_close_existing,exit_price_existing,rsi_1h,rsi_bucket,up_count_12,trend_streak_candles,rsi_oversold_bucket,trend_start_ts,trend_delay_hours,trend_delay_bucket,rsi_source
838,1786390651,2026-08-10T19:37:31+00:00,USUSDT,LONG,confluence,1,0.03983,pre_fix,0.03983,0.03313656259162876,0.05321687481674246,unresolved,1786477500,2026-08-11T19:45:00+00:00,-0.461795608357254,window_close,no,,,17.855,below_50%,manual,1786445757,,,missing,,0,missing,,,no_consecutive_trend,reconstructed
857,1786394555,2026-08-10T20:42:35+00:00,NEOUSDT,SHORT,confluence,1,1.804,pre_fix,1.804,1.8491,1.7138000000000002,tp_first,1786463100,2026-08-11T15:45:00+00:00,2.0,target_touch,no,,,3.3278,below_50%,manual,1786445757,,,missing,,0,missing,,,no_consecutive_trend,reconstructed
869,1786396463,2026-08-10T21:14:23+00:00,TQQQXUSDT,LONG,confluence,1,73.78,pre_fix,73.78,72.4906015259498,76.35879694810042,sl_first,1786473000,2026-08-11T18:30:00+00:00,-1.0,stop_touch,no,,,3.239,below_50%,manual,1786445757,,,missing,,0,missing,,,no_consecutive_trend,reconstructed
881,1786396777,2026-08-10T21:19:37+00:00,POPCATUSDT,SHORT,confluence,1,0.04294,pre_fix,0.04294,0.04451297415929904,0.03979405168140191,unresolved,1786483800,2026-08-11T21:30:00+00:00,0.6548105027097136,window_close,no,,,7.7783,below_50%,manual,1786445757,,,missing,,0,missing,,,no_consecutive_trend,reconstructed
921,1786398966,2026-08-10T21:56:06+00:00,ADAUSDT,LONG,confluence,1,0.1922,pre_fix,0.1922,0.1865106860043301,0.2035786279913398,sl_first,1786453200,2026-08-11T13:00:00+00:00,-1.0,stop_touch,no,,,3.6921,below_50%,manual,1786445757,,,missing,,0,missing,,,no_consecutive_trend,reconstructed
938,1786419082,2026-08-11T03:31:22+00:00,HANAUSDT,SHORT,confluence,1,0.03269,pre_fix,0.03269,0.0341450082918867,0.02977998341622659,unresolved,1786506300,2026-08-12T03:45:00+00:00,0.5017153538371982,window_close,no,,,7.3606,below_50%,manual,1786445757,,,missing,,0,missing,,,no_consecutive_trend,reconstructed
967,1786420279,2026-08-11T03:51:19+00:00,FHEUSDT,LONG,confluence,1,0.02305,pre_fix,0.02305,0.0201696829425332,0.028810634114933606,tp_first,1786471200,2026-08-11T18:00:00+00:00,2.0,target_touch,no,,,21.4349,below_50%,manual,1786445757,,,missing,,0,missing,,,no_consecutive_trend,reconstructed
978,1786423468,2026-08-11T04:44:28+00:00,CLOUSDT,SHORT,confluence,1,0.11654,pre_fix,0.11654,0.1302115692792184,0.08919686144156322,unresolved,1786509900,2026-08-12T04:45:00+00:00,0.03145213188171644,window_close,no,,,21.8229,below_50%,manual,1786445757,,,missing,,0,missing,,,no_consecutive_trend,reconstructed
981,1786424814,2026-08-11T05:06:54+00:00,MAVUSDT,SHORT,confluence,1,0.00995,pre_fix,0.00995,0.010665514008422073,0.008518971983155856,sl_first,1786428000,2026-08-11T06:00:00+00:00,-1.0,stop_touch,no,,,15.1242,below_50%,sl,1786427983,0.01081,,missing,,0,missing,,,no_consecutive_trend,reconstructed
982,1786424817,2026-08-11T05:06:57+00:00,BTRUSDT,SHORT,confluence,1,0.03097,pre_fix,0.03097,0.034500969572798176,0.02390806085440365,sl_first,1786455000,2026-08-11T13:30:00+00:00,-1.0,stop_touch,no,,,51.3935,at_or_above_50%,manual,1786445757,,,missing,,0,missing,,,no_consecutive_trend,reconstructed
984,1786424821,2026-08-11T05:07:01+00:00,KR200USDT,SHORT,confluence,1,0.7023,pre_fix,0.7023,0.7262992829178027,0.6543014341643948,unresolved,1786511700,2026-08-12T05:15:00+00:00,-0.5250156866417575,window_close,no,,,8.6357,below_50%,manual,1786445757,,,missing,,0,missing,,,no_consecutive_trend,reconstructed
986,1786424826,2026-08-11T05:07:06+00:00,PRLUSDT,SHORT,confluence,1,0.31589,pre_fix,0.31589,0.3404205128477346,0.2668289743045308,unresolved,1786511700,2026-08-12T05:15:00+00:00,-0.38971871722946383,window_close,no,,,15.2736,below_50%,manual,1786445757,,,missing,,0,missing,,,no_consecutive_trend,reconstructed
988,1786424828,2026-08-11T05:07:08+00:00,GIGADEVUSDT,SHORT,confluence,1,65.61,pre_fix,65.61,75.4515,52.488,unresolved,1786511700,2026-08-12T05:15:00+00:00,0.08636894782299391,window_close,no,,,5.7025,below_50%,manual,1786445757,,,missing,,0,missing,,,no_consecutive_trend,reconstructed
990,1786424831,2026-08-11T05:07:11+00:00,MERLUSDT,SHORT,confluence,1,0.02088,pre_fix,0.02088,0.022363988794125517,0.017912022411748964,unresolved,1786511700,2026-08-12T05:15:00+00:00,1.0849138527011173,window_close,no,,,12.2807,below_50%,manual,1786445757,,,missing,,0,missing,,,no_consecutive_trend,reconstructed
